代码,简称,PEG,市盈率-24A,市盈率-TTM,市盈率-25E,市盈率-26E,市盈率-27E,市销率-24A,市销率-TTM,市销率-25E,市销率-26E,市销率-27E,市净率-24A,市净率-MRQ,市现率PCE-24A,市现率PCE-TTM,市现率PCF-24A,市现率PCF-TTM,EV/EBITDA-24A,PEG排名
行业平均,行业平均,1.605870279414,5.799081044286,42.868332628929,82.569035003302,61.269614143394,48.732267815467,6.36822303417,5.905429979286,6.951172723162,5.84951200751,4.978513431595,5.296434588033,4.7197337025,51.210800300714,111.216367923214,136.072283986429,20.926001408214,701.189090765806,
行业中值,行业中值,1.27006703679,43.68663835,54.515951215,62.827266197231,47.788254395068,37.131658525969,5.345496426859,5.13559352,4.654108178903,3.895448410925,3.421742298587,3.877918828104,3.711326175,43.4696762,51.27987225,61.96407185,20.73573938,29.471159478736,
002801,微光股份,0.301683716342,34.25161172,27.05146538,21.19993265313,17.967647786297,15.751567464785,5.361661651738,5.05063565,4.654108178903,4.046125304736,3.582878199383,4.566587409764,4.10853389,24.81851793,33.93740222,66.89452076,-92.09575427,22.961792443656,1.0
002249,大洋电机,0.428809025173,28.89466107,24.15857143,22.456594405429,18.651222408,15.582822914173,2.117111103291,2.05988375,1.949111214972,1.737554172635,1.534391193538,2.759740884227,2.61671339,10.37033879,12.63629403,16.3121164,-20.49125939,16.404279452206,2.0
000922,佳电股份,0.441060808655,36.09338137,37.63404105,25.019465544,19.047741257778,16.240705704,1.889483097409,1.86221278,1.667363517882,1.473607489857,1.329484740956,2.774775773291,2.03423048,20.16405884,92.9449012,23.97045017,107.89739559,22.943935527841,3.0
603489,八方股份,0.592447929595,113.25605836,90.96858183,66.798393651547,42.723344831787,34.708445341344,5.32933120198,5.2457125,4.68248412678,3.895448410925,3.433488182707,2.733305050649,2.68457711,43.56499216,29.55584911,-8.33548668,-23.79086756,51.046250549479,4.0
600416,湘电股份,1.040565179775,83.93874688,74.17469425,70.408737376116,49.79288638353,37.131658525969,4.445038672856,4.2870701,3.903418033717,3.232850125997,2.677038502746,2.793704092774,2.16294186,73.60245412,108.60593189,292.22694281,13.26424934,41.867331366214,5.0
600580,卧龙电驱,1.388119459928,81.78788944,66.62961052,62.827266197231,55.603176643132,49.054492042775,3.991096005255,4.04775352,3.857994005772,3.571717635898,3.317662215411,6.461866623756,6.05763259,42.17053854,35.14184551,297.94965443,1054.5429375,19.229770426588,7.0
