日期,开盘,收盘,最高,最低,成交量,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,ATR,CCI,MA5,MA10,MA20,MA30,MA60,MA120,EMA12,EMA26,VOLUME_MA5,VOLUME_MA10,VOLUME_MA20,BBI,WR,MTM,OBV
2024-01-18,10.61,10.64,10.7,10.28,176539.0,-0.2227128130830458,-0.16977817357290031,-0.10586927902029097,23.76074634459871,25.523396212216483,20.235446609363166,28.310502283105052,11.86707115898999,11.247499999999999,10.627928841010007,0.29642857142857143,-210.07407407407402,10.926,11.023,11.247499999999999,11.394000000000002,11.638833333333334,11.841333333333331,11.064560107145626,11.287272920228672,142916.6,137218.2,128300.2,11.045937500000003,-77.63975155279498,-1.0899999999999999,1779809.1099999994
2024-01-17,11.0,10.68,11.04,10.67,168181.0,-0.19730189994758973,-0.15654451369536393,-0.0815147725044516,19.424903300681812,26.404721146025366,5.465267609994704,38.554216867469876,11.828637200916342,11.279,10.729362799083658,0.29714285714285726,-169.59265633964458,11.058,11.106,11.279,11.434333333333333,11.649666666666667,11.86175,11.141752853899376,11.339054753846966,134066.4,131437.8,124934.95,11.1265625,-99.18032786885249,-1.0500000000000007,1956348.1099999994
2024-01-16,11.0,11.07,11.25,10.87,165703.0,-0.16607121591000684,-0.14635516713230748,-0.039432097555398726,28.587904401572178,29.894630068697143,25.97445306732225,48.41628959276017,11.794504818553644,11.318000000000001,10.841495181446358,0.2807142857142858,-98.6310092327287,11.114,11.205,11.318000000000001,11.467666666666666,11.658166666666666,11.880333333333333,11.225707918244717,11.391779134154724,122999.2,126256.4,120858.95,11.222604166666665,-77.35849056603773,-0.5199999999999996,2124529.1099999994
2024-01-15,11.15,11.03,11.19,11.0,114272.0,-0.16350301605243622,-0.14142615493788263,-0.044153722229107184,28.067041787543445,30.547992902259626,23.105139558111084,42.56198347107436,11.80306700009615,11.337500000000002,10.871932999903855,0.2750000000000001,-106.95999735738133,11.118,11.270999999999999,11.337500000000002,11.500333333333334,11.657833333333334,11.895999999999999,11.254018448834666,11.417521464887102,113597.4,126137.2,119260.2,11.259062499999999,-81.13207547169819,-0.22000000000000064,1958826.1099999994
2024-01-12,11.3,11.21,11.39,11.17,89888.0,-0.15377410618255638,-0.13590693965924425,-0.03573433304662427,31.230997463923902,31.788468459617718,30.116055472536274,46.46017699115048,11.837854255356238,11.370500000000002,10.903145744643766,0.2721428571428572,-45.24547075941042,11.110000000000001,11.341,11.370500000000002,11.536,11.665,11.912583333333334,11.294749075895513,11.44852318207807,123086.2,130762.6,118758.4,11.276041666666666,-64.15094339622635,0.07000000000000028,2073098.1099999994
2024-01-11,10.96,11.3,11.32,10.96,132288.0,-0.1574470378587094,-0.1314401480284162,-0.0520137796605864,28.92196789399903,32.06720395746463,22.631495767067833,48.1651376146789,11.898165054025489,11.4,10.901834945974512,0.2721428571428571,-72.66337924389265,11.120000000000001,11.379000000000001,11.4,11.573666666666668,11.669166666666666,11.929,11.310157998785606,11.467605036644315,131519.8,138450.4,119888.7,11.279687500000001,-55.66037735849053,-0.08999999999999986,2162986.1099999994
2024-01-10,11.1,10.96,11.14,10.83,112845.0,-0.16900853192014686,-0.12493842557084289,-0.08814021269860794,21.21314052024381,33.63982198919743,-3.6402224176634235,42.051282051282094,11.977756945904051,11.431000000000001,10.88424305409595,0.26999999999999996,-146.3211572484129,11.154,11.374,11.431000000000001,11.612333333333334,11.674666666666665,11.946416666666668,11.312004907655716,11.48101343957586,128809.2,133927.5,119544.75,11.276145833333336,-87.73584905660371,-0.40999999999999837,2030698.1099999994
2024-01-09,10.98,11.09,11.25,10.98,118694.0,-0.14668871478517786,-0.11392089898351689,-0.06553563160332196,25.68763530866757,39.85316272367423,-2.6434195213457485,40.79601990049751,12.041363405276742,11.483500000000001,10.92563659472326,0.2657142857142856,-118.58190709046436,11.296000000000001,11.392,11.483500000000001,11.647666666666668,11.688833333333333,11.965833333333334,11.376005799956754,11.522694514741929,129513.6,132548.5,121768.1,11.351041666666667,-87.91208791208798,-0.2900000000000009,2143543.1099999994
2024-01-08,11.26,10.99,11.28,10.98,161716.0,-0.12930322142694095,-0.10572894503310162,-0.047148552787678655,32.48749691904534,46.93592643117756,3.5906378947808975,37.69633507853405,12.071740608688955,11.522,10.972259391311045,0.2564285714285714,-135.99182004089968,11.424,11.422,11.522,11.671,11.702333333333334,11.986333333333333,11.428006854494345,11.557310075921283,138677.0,128019.3,123832.25,11.421562499999999,-98.90109890109893,-0.27999999999999936,2024849.1099999994
2024-01-05,11.48,11.26,11.58,11.19,132056.0,-0.0950504175925797,-0.09983537593464178,0.009569916684124158,48.181794829117464,54.160141187243674,36.22510211286506,38.50267379679148,12.043882235446704,11.5535,11.063117764553295,0.2564285714285714,-69.00999677523387,11.572,11.459999999999999,11.5535,11.697333333333335,11.719666666666665,12.009083333333335,11.507644464402409,11.602694881994985,138439.0,121865.5,124346.75,11.520104166666668,-78.75000000000003,-0.20000000000000107,2186565.1099999994
2024-01-04,11.61,11.47,11.64,11.38,118735.0,-0.07743974189719616,-0.10103161552015731,0.04718374724592231,61.64769224367621,57.149314366306776,70.64444799841509,40.67796610169494,12.059389241606988,11.5795,11.09961075839301,0.24357142857142858,-26.645264847511523,11.638,11.472,11.5795,11.721333333333332,11.734166666666665,12.029166666666667,11.552670730657391,11.630110472554584,145381.0,119382.2,123667.9,11.571770833333332,-52.49999999999994,0.009999999999999787,2318621.1099999994
2024-01-03,11.71,11.67,11.75,11.56,116367.0,-0.07521753776385509,-0.10692958392589759,0.063424092324085,68.72153836551429,54.90012542762206,96.36436424129877,42.60355029585801,12.090082835552801,11.5985,11.106917164447198,0.24000000000000007,19.668737060041728,11.594,11.452,11.5985,11.733333333333333,11.741833333333334,12.0495,11.567701772595099,11.64291931035895,139045.8,118432.1,126790.25,11.588541666666666,-36.26373626373627,-0.019999999999999574,2437356.1099999994
2024-01-02,11.77,11.73,11.89,11.69,164511.0,-0.09165076030255292,-0.11485759546640821,0.04641367032771057,66.83230754827146,47.98941895867594,104.51808472746251,41.86046511627911,12.090909277043757,11.599,11.107090722956244,0.2450000000000001,50.606725699438,11.488000000000001,11.431000000000001,11.599,11.746666666666668,11.747000000000002,12.066166666666668,11.549102094885116,11.640752855187666,135583.4,115461.5,131012.75,11.578854166666666,-37.25490196078423,-0.07000000000000028,2553723.1099999994
2023-12-29,11.57,11.73,11.76,11.55,160526.0,-0.11740151692027112,-0.12065930425737202,0.006515574674201802,60.24846132240718,38.56797466387818,103.60943463946516,46.52406417112304,12.144249717201156,11.615,11.085750282798845,0.2507142857142857,17.322163850632325,11.420000000000002,11.404,11.615,11.762,11.752999999999998,12.08275,11.51621156668241,11.633613083602679,117361.6,112383.2,132158.85,11.528333333333334,-37.25490196078423,-0.1899999999999995,2553723.1099999994
2023-12-28,11.24,11.59,11.63,11.2,166766.0,-0.14856118784804728,-0.12147375109164724,-0.05417487351280009,42.61149795375997,27.72773133461369,72.37903119205254,49.23857868020307,12.203939350528337,11.633500000000002,11.063060649471666,0.26571428571428574,-43.96226826133311,11.348,11.4,11.633500000000002,11.772333333333332,11.758000000000001,12.102666666666666,11.477340942442847,11.625902130290893,105292.0,106754.2,139423.75,11.469166666666666,-50.98039215686272,-0.41999999999999993,2393197.1099999994
2023-12-27,11.15,11.25,11.27,11.1,87059.0,-0.17191682328170899,-0.11470189190254722,-0.11442986275832354,18.46270147609457,20.28584802504055,14.81640837820261,35.19553072625705,12.322278903793093,11.671000000000001,11.01972109620691,0.2514285714285714,-116.67882915754531,11.306000000000001,11.421,11.671000000000001,11.780000000000001,11.761833333333332,12.124416666666667,11.456857477432456,11.628774300714165,93383.4,101327.0,146540.05,11.449895833333333,-84.31372549019606,-0.6099999999999994,2226431.1099999994
2023-12-26,11.36,11.14,11.37,11.09,99055.0,-0.16460831689657773,-0.10039815905775676,-0.12842031567764195,17.694052214141852,21.19742129951354,10.68731404339848,29.714285714285808,12.440369374055127,11.7315,11.022630625944874,0.24999999999999986,-132.75369319325333,11.309999999999999,11.488,11.7315,11.805666666666667,11.768833333333333,12.151250000000001,11.49446792787472,11.659076244771297,97818.4,105162.0,175803.6,11.488958333333333,-95.0980392156862,-0.47999999999999865,2139372.1099999994
2023-12-25,11.35,11.39,11.49,11.32,73402.0,-0.14168570231923994,-0.08434561959805152,-0.11468016544237683,23.79382557395999,22.949105842199383,25.483265037481196,41.317365269461135,12.437473922208298,11.7755,11.1135260777917,0.2585714285714284,-101.39982502187218,11.374,11.575,11.7755,11.833666666666668,11.778166666666666,12.179333333333334,11.55891664203376,11.700602344353001,95339.6,110987.7,178373.55,11.539479166666668,-71.99999999999989,-0.3899999999999988,2238427.1099999994
2023-12-22,11.37,11.37,11.45,11.23,100178.0,-0.1358217731340705,-0.07001059891775442,-0.13162234843263218,21.69073836093993,22.52674597631908,20.01872313018162,33.16831683168317,12.432118534048742,11.7955,11.158881465951259,0.27285714285714274,-127.3135165451483,11.388,11.622,11.7955,11.853,11.783999999999999,12.206166666666666,11.58962875876717,11.725450531901242,107404.8,119645.2,180434.25,11.557187499999998,-74.00000000000003,-0.4800000000000004,2165025.1099999994
2023-12-21,11.2,11.38,11.44,11.11,107223.0,-0.12432531409213787,-0.053557805363675395,-0.14153501745692496,19.536107541409905,22.944749784008657,12.7188230562124,32.524271844660234,12.420523300669432,11.815999999999999,11.211476699330566,0.2707142857142858,-159.27347147608018,11.452,11.647000000000002,11.815999999999999,11.871,11.786499999999998,12.225249999999999,11.6295612603612,11.753886574453341,108216.4,126828.0,181802.15,11.601145833333334,-75.45454545454537,-0.29999999999999893,2265203.1099999994
2023-12-20,11.46,11.27,11.51,11.26,109234.0,-0.10886146543727904,-0.03586592818155977,-0.14599107451143853,15.804161312114793,24.649070905308033,-1.8856578742716863,25.57077625570777,12.418102309583887,11.846,11.273897690416113,0.2735714285714286,-174.21148173360555,11.536000000000001,11.687,11.846,11.895666666666667,11.7905,12.240583333333335,11.674936034972326,11.783797500409609,109270.6,127953.6,183850.8,11.6434375,-99.05660377358492,-0.7800000000000011,2157980.1099999994
2023-12-19,11.43,11.46,11.5,11.36,86661.0,-0.07634053183871536,-0.01761704386762995,-0.11744697594217082,23.118006674054552,29.07152570190465,11.21096861835435,26.415094339622655,12.378188769995043,11.873999999999999,11.369811230004954,0.2864285714285714,-169.96951219512167,11.666,11.745000000000001,11.873999999999999,11.926666666666668,11.797666666666666,12.254666666666667,11.748560768603658,11.824901300442377,112505.6,135148.4,185971.3,11.731250000000001,-91.93548387096763,-0.6399999999999988,2267214.1099999994
2023-12-18,11.62,11.46,11.64,11.39,133728.0,-0.053067041582531616,-0.0029361718748585957,-0.10026173941534604,28.010343344415066,32.0482852158297,19.9344596015858,39.06250000000003,12.375980311582758,11.9045,11.433019688417243,0.3321428571428572,-167.79011366640157,11.776,11.767,11.9045,11.954666666666668,11.805,12.266250000000001,11.801026362895232,11.854093404477767,126635.8,146564.0,191964.95,11.795416666666666,-95.03546099290779,-0.879999999999999,2267214.1099999994
2023-12-15,11.81,11.69,11.89,11.68,104236.0,-0.02258972068707621,0.00959654555205966,-0.06437253247827174,37.15440390551146,34.06725615153702,43.32869941346033,48.04687500000001,12.379461424816691,11.940999999999999,11.502538575183307,0.3321428571428572,-81.28415300546467,11.856,11.825999999999999,11.940999999999999,11.979333333333333,11.808833333333334,12.278833333333333,11.863031156148912,11.885620876835988,131885.6,151934.5,198489.7,11.864166666666668,-84.09090909090916,-0.7700000000000014,2400942.1099999994
2023-12-14,11.99,11.8,12.0,11.76,112494.0,-0.006779180625063219,0.017643112111843627,-0.04884458547381369,39.06493919160057,32.523682274549806,52.147453025702106,50.40650406504068,12.382479890287353,11.958499999999999,11.534520109712645,0.3307142857142856,-46.859278424608064,11.842,11.867,11.958499999999999,11.979000000000001,11.811499999999999,12.287166666666668,11.894491366357805,11.901270546982866,145439.6,172093.3,203641.35,11.913541666666665,-75.75757575757575,-0.21999999999999886,2505178.1099999994
2023-12-13,11.98,11.92,12.11,11.85,125409.0,0.002299424044997167,0.02374868529607034,-0.04289852250214635,36.679600568222774,29.253053816024426,51.532694072619464,48.81889763779527,12.381997586414375,11.9595,11.537002413585626,0.3307142857142856,-1.5928178395594303,11.838,11.921000000000001,11.9595,11.955,11.8145,12.291,11.911671614786496,11.909372190741495,146636.6,191753.1,206141.65,11.926354166666666,-66.66666666666671,0.13000000000000078,2617672.1099999994
2023-12-12,11.86,12.01,12.08,11.8,157312.0,0.0016353969286786452,0.02911100060883863,-0.05495120736031997,28.828924661857997,25.539780439925252,35.407213105723486,53.46153846153844,12.387396030521964,11.9645,11.541603969478034,0.33142857142857135,-1.8249456025829818,11.824000000000002,11.975,11.9645,11.933,11.818666666666667,12.29375,11.910157362929494,11.908521966000814,157791.2,246445.2,209445.25,11.890729166666665,-59.84848484848491,0.23000000000000043,2743081.1099999994
2023-12-11,11.55,11.86,11.9,11.48,159977.0,-0.008399567091478488,0.03597990152887862,-0.08875893724071422,19.582672707072724,23.89520832895888,10.957601463300414,46.09665427509293,12.385429065985202,11.963,11.540570934014797,0.32928571428571424,-93.07222573173206,11.758,11.975999999999999,11.963,11.907000000000002,11.820166666666665,12.295416666666666,11.892004156189403,11.90040372328088,166492.2,245759.4,209613.1,11.870416666666666,-71.21212121212129,-0.120000000000001,2585769.1099999994
2023-12-08,11.76,11.62,11.85,11.62,172006.0,-0.005812927464965867,0.04707476868396789,-0.10577539229786752,14.980069666669735,26.051476139901958,-7.162743279794711,38.91050583657589,12.38813768833762,11.9685,11.548862311662381,0.3164285714285714,-124.83399734395734,11.796,11.969,11.9685,11.898666666666667,11.822,12.294166666666666,11.897823093678385,11.903636021143349,171983.4,241223.3,209615.5,11.886666666666667,-100.0,-0.21000000000000085,2425792.1099999994
2023-12-07,11.84,11.78,11.87,11.72,118479.0,0.022009480603273346,0.060296692721201334,-0.07657442423585598,22.4701045000046,31.58717937651807,4.2359547469776615,44.921875000000014,12.370765528719119,11.983,11.595234471280882,0.3235714285714285,-95.959595959596,11.892,11.985,11.983,11.897666666666668,11.828166666666666,12.296666666666665,11.948336383438091,11.926326902834816,198747.0,236776.3,210646.9,11.932083333333335,-86.4406779661017,-0.2900000000000009,2597798.1099999994
2023-12-06,11.65,11.85,12.04,11.62,181182.0,0.04090994354705124,0.06986849575068332,-0.057917104407264164,26.925495733057748,36.1457168147748,8.485053569623645,50.553505535055336,12.380027699821001,12.0,11.619972300178999,0.3357142857142858,-81.46766169154219,12.004,12.004999999999999,12.0,11.883666666666667,11.835,12.297583333333334,11.978942998608654,11.938033055061602,236869.6,239748.0,220832.9,11.987916666666665,-80.50847457627117,-0.33999999999999986,2716277.1099999994
