日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,59.94,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-17,62.2,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-14,56.61,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-13,59.5,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-12,54.1,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-11,55.32,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-10,57.51,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-07,56.99,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-06,55.14,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-05,54.27,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-04,52.25,973273.3442309842,0,973273.3442309842,0.0,0.0,0.0
2025-11-03,53.83,973273.3442309842,0,973273.3442309842,-0.011689721164332645,0.0,0.0
2025-10-31,53.4,2225.2087277709506,18400,984785.208727771,-0.04085953021219779,55.735679999999995,-42976.51199999994
2025-10-30,55.68,2225.2087277709506,18400,1026737.208727771,-0.0012958006311024617,55.735679999999995,-1024.5119999999133
2025-10-29,50.77,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-28,48.51,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-27,49.21,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-24,48.61,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-23,48.01,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-22,45.97,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-21,45.61,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-20,45.49,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-17,46.55,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-16,47.5,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-15,47.3,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-14,46.98,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-13,49.77,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-10,47.65,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-10-09,51.33,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-30,47.57,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-29,46.44,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-26,44.77,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-25,44.69,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-24,43.34,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-23,42.82,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-22,43.87,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-19,45.01,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-18,43.15,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-17,44.79,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
2025-09-16,44.49,1028069.3816813708,0,1028069.3816813708,0.0,0.0,0.0
