日期,类型,价格,实际价格,数量,金额,手续费,原因,收入,印花税,盈亏,盈亏率,成本价
2025-06-24,buy,31.22,31.251219999999996,30200,943786.8439999999,283.13605319999994,signal,,,,,
2024-11-26,sell,39.32996066999999,39.29063070932999,24100,,284.0712600284558,stop_loss,946904.2000948527,946.9042000948527,-53064.51536527043,-5.3131581235000125,41.441399999999994
2024-11-20,buy,41.4,41.441399999999994,24100,998737.7399999999,299.62132199999996,signal,,,,,
