日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,EMA12,EMA26,VOLUME_MA5,VOLUME_MA10,VOLUME_MA20,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,ATR,CCI,BBI,WR,MTM,OBV,WEEKLY_KDJ_K,WEEKLY_KDJ_D,WEEKLY_KDJ_J
2024-11-12,1589.0,1577.2,1623.0,1573.95,49223.0,1601.064,1572.405,1556.456,1571.7900000000002,1477.3761666666664,1499.4444166666665,1576.818500693715,1551.2187512565129,53243.6,43519.8,42013.05,25.599749437201808,25.40615531413619,0.3871882461312381,55.85852572608911,61.11214546847635,45.351286241314625,51.78742537038402,1626.4145975003053,1556.456,1486.4974024996943,40.298571428571435,98.3615714279725,1581.0663541666668,-61.11753109917743,18.350000000000136,-1372347.15,,,
2024-11-11,1590.0,1598.01,1609.95,1567.19,43854.0,1601.022,1567.8470000000002,1555.3085,1564.97,1475.0361666666663,1500.50525,1576.749137183481,1549.140251357034,52527.0,42714.1,41730.45,27.608885826447025,25.35775678336978,4.502258086154484,64.34655413872238,63.73895533966997,65.5617517368272,60.00072719339707,1624.5839885716534,1555.3085,1486.0330114283463,40.0057142857143,107.8170076152043,1585.6577083333332,-46.971653864455135,45.809999999999945,-1323124.15,,,
2024-11-08,1660.89,1609.97,1667.11,1601.01,60771.0,1591.06,1564.546,1555.5075000000002,1553.7543333333333,1472.2475000000002,1501.3551666666667,1572.8835257622957,1545.2306714655967,49574.8,42240.8,41778.35,27.652854296698933,24.79497452260047,5.715759548196928,70.00565814031114,63.435155940143765,83.14666254064589,64.63735708875825,1625.3202504189017,1555.5075000000002,1485.694749581099,39.52000000000002,202.65853962412388,1581.076979166667,-38.84168309428313,42.47000000000003,-1279270.15,,,
2024-11-07,1562.46,1649.14,1653.5,1562.3,74739.0,1575.8160000000005,1559.434,1555.2585,1542.2193333333337,1469.0063333333335,1502.1219166666667,1566.1405304463494,1540.0515251828444,43877.4,38938.2,40835.55,26.089005263504987,24.080504579075853,4.017001368858267,74.42932875760827,60.14990484006008,102.98817659270463,71.60207750699159,1624.2844439478658,1555.2585,1486.232556052134,36.85285714285716,198.90766337298743,1575.4575,-3.2659176029961796,106.1400000000001,-1218499.15,,,
2024-11-06,1575.0,1571.0,1588.99,1561.22,37631.0,1551.5459999999998,1549.74,1554.8015,1529.2813333333334,1464.9323333333334,1502.59575,1551.049717800231,1531.324447197472,34921.0,33856.6,40828.75,19.72527060275911,23.57837940796857,-7.706217610418918,63.276951937910496,53.01019288128599,83.81047005115951,67.47803806734991,1621.284530292258,1554.8015,1488.318469707742,36.68714285714287,53.11750425914984,1559.7460416666663,-16.350086340089078,42.200000000000045,-1293238.15,,,
2024-11-05,1540.0,1576.99,1577.7,1536.01,45640.0,1543.746,1549.39,1556.009,1519.1446666666666,1462.2491666666667,1503.9955833333331,1547.4223937639094,1528.1504029732698,33796.0,34102.3,44957.05,19.271990790640075,24.54165660927093,-10.53933163726171,57.95354937374501,47.87681335297374,78.10702141528756,61.32989562107537,1624.5753983687518,1556.009,1487.4426016312482,37.86428571428572,13.897757865859733,1553.6843749999998,-2.979018210609651,35.99000000000001,-1255607.15,,,
2024-11-04,1544.93,1548.2,1550.0,1528.06,29093.0,1534.672,1545.991,1563.3094999999998,1510.0493333333332,1459.056833333333,1505.4873333333337,1542.0464653573476,1524.2432352111314,32901.2,33165.2,52410.5,17.803230146216492,25.859073063928644,-16.111685835424304,39.43865739395085,42.83844534258811,32.639081496676326,48.75734297333937,1664.5764872897191,1563.3094999999998,1462.0425127102806,38.047142857142866,-43.60871304739237,1546.4809375,-31.472684085510657,53.600000000000136,-1301247.15,,,
2024-11-01,1521.0,1533.75,1545.13,1520.8,32284.0,1538.032,1544.051,1573.2995,1502.9446666666668,1456.3561666666667,1507.2854166666666,1540.927640876865,1522.3266940280218,34906.8,34456.7,58820.5,18.600946848843705,27.873033793356683,-18.544173889025956,35.65798609092624,44.53833931690674,17.897279638965216,37.66984677652503,1703.5604079744007,1573.2995,1443.0385920255994,39.978571428571435,-58.77465781467155,1542.6288541666668,-55.101204621814325,11.25,-1330340.15,,,
2024-10-31,1532.15,1527.79,1540.0,1520.0,29957.0,1543.052,1544.776,1578.072,1497.8196666666668,1454.4816666666666,1509.2541666666666,1542.2326664908408,1521.4128295502635,33999.0,38090.2,61602.4,20.81983694057749,30.191055529484927,-18.74243717781488,42.02864580305602,48.978515929897,28.128905549374068,35.90005844535362,1709.2229476017678,1578.072,1446.9210523982324,41.05928571428571,-68.41995099668816,1540.1502083333332,-65.53257570410115,-26.460000000000036,-1362624.15,,,
2024-10-30,1525.0,1532.0,1551.19,1523.41,32006.0,1547.934,1541.457,1578.1325000000002,1492.8266666666668,1452.0183333333332,1511.190916666667,1544.8586058528117,1520.9026559142849,32792.2,39040.5,64968.45,23.95594993852751,32.533860176711784,-17.155820476368547,56.551302037917395,52.45345099331749,64.74700412711721,32.269503546099315,1709.186864753915,1578.1325000000002,1447.0781352460854,43.20214285714285,-55.52249121661826,1542.7082291666666,-67.05590062111804,-69.99000000000001,-1332667.15,,,
2024-10-29,1560.0,1531.62,1580.0,1530.0,41166.0,1555.034,1540.507,1571.4825,1487.5933333333337,1449.7853333333333,1512.6325833333333,1547.1965341896866,1520.0148683874274,34408.6,40506.3,67065.85,27.18166580225966,34.67833773625785,-14.993343867996389,58.57992217801624,50.404525471017536,74.93071559201366,40.89906311778354,1724.114300490763,1571.4825,1418.850699509237,46.72357142857142,-29.827843307916343,1544.0392708333331,-72.15524534686978,-73.37000000000012,-1364673.15,,,
2024-10-28,1560.0,1565.0,1565.0,1522.23,39121.0,1557.31,1542.77,1563.5315,1483.1393333333333,1447.9615,1514.0690833333333,1550.028631315084,1519.0864578584217,33429.2,40746.8,70028.2,30.942173456663113,36.5525057197574,-11.220664526188571,61.81089672704026,46.31682711751819,92.79903594608442,32.18714768883878,1739.6648692374806,1563.5315,1387.3981307625197,52.65214285714285,-11.604180240214149,1544.4078125,-61.07491856677525,-75.0,-1323507.15,,,
2024-10-25,1547.0,1558.85,1574.79,1546.01,27745.0,1550.0700000000002,1546.4689999999998,1548.3585,1477.802,1445.7196666666666,1515.2726666666667,1547.3065642814631,1515.413374487095,34006.6,41315.9,70349.65,31.89318979436848,37.95508878553097,-12.123797982324971,48.81390606617017,38.56979231275716,69.30213357299618,29.544717205580184,1770.288497903557,1548.3585,1326.428502096443,66.01285714285713,9.977701163244646,1542.46125,-81.46575723830738,-36.30000000000018,-1362628.15,,,
2024-10-24,1561.0,1552.2,1575.0,1545.01,23923.0,1546.5,1551.083,1533.612,1472.507,1443.7391666666667,1516.3909166666667,1545.2077577871837,1511.938444446063,42181.4,42732.9,70961.5,33.26931334112146,39.47056353332159,-12.402500384400255,40.487105104336024,33.44773543605066,54.56584444090676,43.29852045256745,1789.242239674003,1533.612,1277.981760325997,73.29142857142857,17.236428189163494,1536.8884375,-83.00853749072012,-170.79999999999995,-1390373.15,,,
2024-10-23,1544.11,1567.5,1576.95,1532.0,40088.0,1534.98,1559.863,1519.052,1467.767,1442.1191666666666,1517.56925,1543.9364410212172,1508.717520001748,45288.8,47800.9,72764.75,35.218921019470145,41.02087608137162,-11.603910123802947,34.88185409894069,29.92805060190798,44.78946109300612,52.919320594479835,1801.9428322527087,1519.052,1236.161167747291,78.30642857142857,24.531461904009344,1535.4655208333334,-79.45898292501856,-180.5,-1366450.15,,,
2024-10-22,1526.56,1543.0,1560.18,1524.2,36269.0,1525.98,1562.6280000000002,1504.022,1462.017,1440.9775,1518.6090833333333,1539.6521575705294,1504.014921601888,46604.0,55811.8,73069.6,35.63723596864247,42.47136484684699,-13.668257756409034,24.82588673847316,27.451148853391626,19.57536250863624,59.41299516276637,1807.283121988085,1504.022,1200.7608780119149,84.65785714285713,20.620741206579375,1534.4915625,-71.40077821011673,-86.20000000000005,-1406538.15,,,
2024-10-21,1541.21,1528.8,1549.97,1521.21,42008.0,1528.23,1580.6280000000002,1492.0785,1458.69,1440.6878333333332,1519.7095833333333,1539.0434589469894,1500.8961153300388,48064.4,71655.8,74056.4,38.147343616951275,44.17989706639812,-12.065106898893688,20.3077810383358,28.763779910850857,3.3957832933056835,60.050186591172306,1807.449391709893,1492.0785,1176.7076082901071,85.97357142857142,20.273762215057484,1532.9619791666664,-74.16342412451364,-0.2000000000000454,-1442807.15,,,
2024-10-18,1493.0,1541.0,1567.84,1478.96,68619.0,1542.868,1602.548,1482.3915,1454.84,1440.1663333333336,1520.6915833333337,1540.9059060282602,1498.6638045564418,48625.2,83184.3,74353.4,42.24210147181907,45.68803542875983,-6.891867913881526,19.187693996881205,32.991779347108384,-8.420476703573158,65.95164162747157,1804.8357434886152,1482.3915,1159.9472565113845,91.88071428571428,21.803799250004843,1534.2532291666666,-57.21728613294877,142.0,-1400799.15,,,
2024-10-17,1537.0,1494.6,1537.66,1493.41,39460.0,1555.666,1611.368,1474.3415,1449.7733333333333,1439.5063333333335,1521.7730833333335,1540.8887980333984,1495.276908920957,43284.4,85114.6,71972.25,45.61188911244176,46.54951891799502,-1.8752596111065287,21.58499311113473,39.89382202222197,-15.032664711039756,63.86398057552226,1798.6583987125468,1474.3415,1150.0246012874532,87.87785714285714,15.083968224259683,1535.1061458333334,-63.972649151446106,122.0,-1469418.15,,,
2024-10-16,1540.88,1522.5,1549.8,1510.0,46664.0,1584.746,1614.808,1468.5115,1446.755666666667,1439.196333333333,1523.2097500000002,1549.30494313038,1495.3310616346337,50313.0,90896.4,70989.4,53.97388149574681,46.78392636938334,14.379910252726944,32.23466338666658,49.048236477765585,-1.3924827955314214,66.20278576385446,1795.4762948391517,1468.5115,1141.5467051608484,86.42214285714286,26.33380196336136,1544.7178125,-58.71479006621513,260.96000000000004,-1429958.15,,,
2024-10-15,1599.0,1554.25,1600.99,1553.01,43571.0,1599.2759999999998,1602.458,1461.1365,1443.0723333333333,1438.403,1524.4389166666667,1554.1785691540854,1493.1575465654043,65019.6,93625.4,70088.1,61.02102258868149,44.986437587792466,32.06917000177805,46.789495079999874,57.45502302331508,25.458439193369458,68.39369615035014,1789.624333966813,1461.1365,1132.648666033187,86.62214285714288,48.643428868039415,1553.3376041666668,-53.56309378622942,290.3299999999999,-1383294.15,,,
2024-10-14,1613.0,1601.99,1620.63,1581.17,44812.0,1633.0259999999998,1584.293,1453.324,1438.4303333333337,1437.1458333333333,1525.4283333333333,1554.1655817275555,1488.2701502906366,95247.2,99309.6,68425.6,65.8954314369189,40.9777913375702,49.83528019869739,54.79027374840448,62.78778699497268,38.795247255268094,69.3264988320789,1779.914234707521,1453.324,1126.7337652924791,85.80000000000003,68.82808405210659,1560.8489583333333,-46.375175030489174,340.99,-1339723.15,,,
2024-10-11,1615.4,1604.99,1639.96,1590.0,41915.0,1662.2279999999998,1550.248,1443.4685,1432.032333333333,1434.8141666666666,1525.695333333333,1545.4702329507477,1479.1725623138875,117743.4,99383.4,66910.15,66.29767063685995,34.748381312733024,63.09857864825385,62.14747287941606,66.78654361825677,52.86933140173463,66.90168184038171,1762.9889418647913,1443.4685,1123.9480581352086,85.67857142857144,82.84228859517656,1552.6545833333332,-45.92348344550341,338.0899999999999,-1294911.15,,,
2024-10-10,1622.26,1640.0,1668.08,1591.0,74603.0,1667.0700000000002,1516.141,1433.219,1425.7853333333333,1432.0241666666668,1526.0537499999998,1534.6484571236106,1469.1071672989983,126944.8,99190.1,65524.95,65.54128982461202,26.86105898170129,77.36046168582146,66.86869501480254,69.10607898767712,62.393927069053376,66.07995448135962,1743.9541236833777,1433.219,1122.4838763166226,85.68500000000002,106.89262867616628,1550.2821875,-40.65224264871945,335.8699999999999,-1252996.15,,,
2024-10-09,1700.0,1595.15,1700.0,1590.0,120197.0,1644.87,1478.241,1421.719,1418.5426666666667,1428.658,1526.12025,1515.4936311460851,1455.4357406829183,131479.8,97728.6,62689.2,60.057890463166814,17.191001270973604,85.73377838438643,71.09338348379559,70.22477097411442,72.83060850315792,64.18150233147426,1716.8650820036455,1421.719,1126.5729179963544,81.67071428571431,124.80017139896052,1539.6286458333332,-47.405031844256726,260.09000000000015,-1327599.15,,,
2024-10-08,1910.0,1723.0,1910.0,1680.18,194709.0,1605.64,1445.416,1411.7115,1412.8856666666668,1425.738833333333,1526.6791666666666,1501.0106549908278,1444.2585999375517,122231.2,90327.4,58386.1,56.75205505327608,6.474278972925301,100.55555216070157,80.49343219646477,69.79046471927383,101.89936715084664,77.15525313689992,1695.4500150024344,1411.7115,1127.9729849975654,73.81214285714289,255.6220959684856,1525.7842708333333,-28.155442130779768,343.0,-1207402.15,,,
2024-09-30,1692.0,1748.0,1759.88,1652.0,157293.0,1535.56,1403.529,1397.721,1403.159,1421.238833333333,1526.2096666666666,1460.648955898251,1421.9592879325558,103372.0,76457.0,50587.6,38.68966796569498,-6.095165047162394,89.56966602571475,84.81786936008703,64.43898098067835,125.5756461189044,77.39683136076147,1641.6306131896258,1397.721,1153.8113868103742,59.39071428571432,295.7944024430555,1480.0046875,-2.3110592354829502,370.0,-1012693.15,,,
2024-09-27,1600.0,1629.2,1629.2,1565.36,87922.0,1438.268,1362.235,1380.986,1392.4553333333336,1416.8678333333332,1525.9355833333332,1408.4033115161149,1395.8760309671602,81023.4,65522.5,44096.55,12.527280548954424,-17.291373300376737,59.63730769866232,78.38233365787201,54.24953679097403,126.64792739166798,71.28919596082301,1561.3555884507466,1380.986,1200.6164115492536,50.627857142857174,264.66357716357675,1419.5741666666668,-0.0,254.20000000000005,-1169986.15,,,
2024-09-26,1399.96,1529.0,1529.87,1396.0,97278.0,1365.212,1337.315,1368.976,1385.2586666666668,1414.7144999999998,1526.642166666667,1368.2584590644992,1377.210113444533,71435.4,58829.9,41283.65,-8.951654380033688,-24.74603676270953,31.588764765351677,67.57350048680802,42.18313835752504,118.35422474537395,64.94716351501667,1506.703325943604,1368.976,1231.2486740563963,44.185000000000024,156.32385690309354,1375.2705208333334,-0.3062948880438991,131.0,-1257908.15,,,
2024-09-25,1400.05,1399.0,1427.0,1396.71,73954.0,1311.612,1322.215,1362.7295,1381.7256666666665,1414.0761666666665,1528.2449166666668,1339.0327243489537,1365.0669225200954,63977.4,51082.4,37102.6,-26.034198171141725,-28.694632358378485,5.32086837447352,51.513398174233984,29.487957292883554,95.56427993693484,48.23446327683616,1479.6598980962349,1362.7295,1245.799101903765,36.0121428571429,61.46229855676328,1338.1715625,-15.455097422310532,-5.880000000000109,-1355186.15,,,
2024-09-24,1285.09,1372.6,1373.0,1265.09,100413.0,1285.192,1319.815,1363.3795,1382.9623333333334,1414.7658333333334,1530.7774166666668,1328.1295833214906,1362.3522763217031,58423.6,46550.8,34186.3,-34.2226930002123,-29.35974090518767,-9.725904190049263,34.99764597250625,18.47523685220834,68.04246421310206,46.268159402905496,1481.2991814026475,1363.3795,1245.4598185973523,33.695000000000036,-38.8774982696564,1323.3315625,-26.874711582833477,-27.40000000000009,-1429140.15,,,
2024-09-23,1268.0,1261.54,1293.5,1260.66,45550.0,1271.498,1322.355,1365.499,1385.1023333333333,1416.3456666666666,1533.5194166666668,1320.044053016307,1361.5324584274397,49542.0,37541.6,29931.65,-41.488405411132135,-28.14400288143151,-26.688805059401247,9.427229303938455,10.21403229205939,7.853623327696592,11.717597471022188,1485.619793572211,1365.499,1245.378206427789,29.17571428571432,-137.28803064841836,1313.5886458333334,-91.82494666180985,-148.46000000000004,-1529553.15,,,
2024-09-20,1261.5,1263.92,1273.9,1250.03,39982.0,1286.202,1336.689,1372.9245,1390.7406666666668,1420.1615,1537.1815833333335,1330.6811535647266,1369.5318551016346,50021.6,34436.9,28630.5,-38.85070153690776,-24.807902249006357,-28.085598575802813,8.829104707868728,10.607433786119856,5.272446551366471,21.789545248527048,1484.0075233796083,1372.9245,1261.8414766203912,30.62071428571432,-184.75819078607944,1323.8313541666664,-91.47663022992832,-131.07999999999993,-1484003.15,,,
2024-09-19,1262.0,1261.0,1292.88,1245.83,59988.0,1309.418,1350.297,1380.6075,1395.7933333333335,1423.9165,1540.8929999999998,1342.8195451219497,1377.980803509765,46224.4,31859.8,27386.0,-35.16125838781545,-21.297202427031003,-27.728111921568896,7.596532132040921,11.49659832524542,-0.203600254368073,27.63332634374784,1480.6536933045618,1380.6075,1280.5613066954384,31.630000000000027,-229.99770648423785,1336.3639583333334,-92.85243120995096,-182.19000000000003,-1523985.15,,,
2024-09-18,1300.0,1266.9,1300.01,1266.66,46185.0,1332.818,1365.197,1388.6935,1400.5833333333333,1427.6773333333333,1544.4597499999998,1357.6958260532133,1387.3392677905465,38187.4,27649.8,25316.15,-29.643441737332974,-17.831188436834893,-23.62450660099617,6.688587364779734,13.446631421847666,-6.827500749356133,26.77525312383601,1472.9284276912786,1388.6935,1304.4585723087216,30.483571428571445,-280.2772618931795,1352.6677083333334,-99.87461470142624,-146.39999999999986,-1463997.15,,,
2024-09-13,1331.0,1304.13,1332.0,1297.3,56005.0,1354.438,1378.007,1396.6205,1405.3536666666666,1431.1715000000002,1548.0801666666666,1374.2041580628884,1396.9744092137903,34678.0,26444.8,24028.55,-22.77025115090146,-14.878125111710371,-15.784252078382174,9.954207999244598,16.82565345038163,-3.788682903029464,29.72444644938163,1459.805502376041,1396.6205,1333.435497623959,28.65642857142859,-287.41707243014525,1372.2313541666667,-95.75169496796656,-84.86999999999989,-1417812.15,,,
2024-09-12,1380.0,1335.06,1385.0,1334.91,47948.0,1373.212,1391.913,1402.974,1408.0643333333333,1433.9526666666668,1551.4540833333333,1386.9449140743227,1404.4019619508936,25541.2,24718.2,22051.05,-17.45704787657064,-12.905093601912595,-9.103908549316088,12.129605542225605,20.261376175950144,-4.1339357252234805,33.21292056958039,1450.6517482689485,1402.974,1355.2962517310514,27.438571428571436,-233.1463966339686,1385.7279166666667,-99.87820721013328,-69.00999999999999,-1361807.15,,,
2024-09-11,1375.6,1380.0,1385.88,1365.0,20996.0,1387.176,1399.737,1407.5655000000002,1409.7676666666666,1436.7033333333336,1554.57525,1396.3785348151089,1409.9493189069651,18852.2,22670.6,20805.6,-13.570784091856012,-11.767105033248086,-3.6073581172158526,18.121656349035433,24.32726149281241,5.710446061481477,42.41429797546324,1444.0867921169558,1407.5655000000002,1371.0442078830445,25.102142857142876,-160.7679851954665,1394.2595833333332,-83.88309874288169,-32.0,-1313859.15,,,
2024-09-10,1370.02,1378.0,1393.0,1370.02,19803.0,1391.176,1400.637,1409.2305,1411.1436666666666,1438.7200000000005,1557.30875,1399.3564502360375,1412.3452644195222,17495.2,23737.4,20426.5,-12.988814183484465,-11.316185268596104,-3.345257829776724,19.124033894993993,27.430064064700897,2.511973555580184,40.27996070726918,1443.422391605705,1409.2305,1375.0386083942956,25.03857142857144,-169.68361761566103,1398.204270833333,-90.93696763202723,-36.99000000000001,-1334855.15,,,
2024-09-09,1380.01,1375.0,1393.71,1370.08,28638.0,1397.576,1403.244,1411.4810000000002,1411.2099999999998,1441.111666666667,1560.0609166666666,1403.2394411880443,1415.092885573084,17112.2,23122.8,20251.75,-11.853444385039438,-10.898028039874012,-1.910832690330853,24.1545346585046,31.583079149554347,9.297445676405111,38.40283853407215,1442.8242318892053,1411.4810000000002,1380.1377681107952,24.27500000000001,-200.42395336513036,1402.3138541666667,-94.40845550630743,-35.049999999999955,-1354658.15,,,
2024-09-06,1405.0,1398.0,1406.0,1398.0,10321.0,1401.576,1406.944,1414.536,1411.9773333333333,1443.8866666666668,1562.915,1408.373885040416,1418.3003164189306,18211.6,21821.8,19501.45,-9.926431378514735,-10.659173953582654,1.4654851501358372,33.43602974091063,35.29735139507922,29.713386432573444,42.602178367302926,1442.652160103128,1414.536,1386.4198398968722,23.418571428571436,-93.12741668447606,1408.2780208333331,-72.31250752377511,-19.579999999999927,-1326020.15,,,
2024-09-05,1400.5,1404.88,1407.0,1397.0,14503.0,1410.614,1408.6429999999998,1416.476,1412.7836666666665,1446.5033333333336,1565.57025,1410.2600459568553,1419.924341732445,23895.2,22321.7,20492.3,-9.664295775589837,-10.842359597349631,2.3561276435195957,36.310298373253495,36.228012222163514,36.474870675433465,42.86101768471306,1445.1371311342054,1416.476,1387.8148688657948,25.267142857142876,-85.45431123872248,1410.4485416666666,-64.37768240343338,-17.839999999999918,-1315699.15,,,
2024-09-04,1402.0,1400.0,1419.19,1399.74,14211.0,1412.298,1409.16,1417.7665000000002,1413.6373333333331,1449.0055,1568.2583333333334,1411.238236130829,1421.1278890710407,26489.0,22824.1,21023.7,-9.889652940211818,-11.136875552789585,2.4944452251555305,36.480615490541055,36.18686914661853,37.06810817838611,42.68378951950806,1446.553192301854,1417.7665000000002,1388.9798076981465,25.90357142857145,-74.40329218106939,1409.1328125,-70.19551740581788,-25.440000000000055,-1330202.15,,,
2024-09-03,1398.0,1410.0,1414.98,1393.02,17888.0,1410.098,1410.918,1418.5415,1414.9713333333334,1451.8668333333333,1571.1333333333334,1413.2815517909796,1422.818120196724,29979.6,22912.2,21344.25,-9.536568405744449,-11.448681205934022,3.824225600379151,39.67337297699371,36.03999597465726,46.94012698166662,49.119342442356974,1446.123629435704,1418.5415,1390.959370564296,26.80285714285716,-79.92391879246522,1413.2873958333334,-58.27372436814502,-21.200000000000045,-1315991.15,,,
2024-09-02,1430.0,1395.0,1438.0,1395.0,34135.0,1408.912,1412.19,1418.2765,1416.4713333333334,1454.5168333333334,1573.5040833333333,1413.8781975711577,1423.843569812462,29133.4,22982.5,21822.05,-9.965372241304294,-11.926709405981416,3.922674329354244,38.443489103145545,34.22330747348903,46.88385236245858,42.307903553578306,1446.3024325587369,1418.2765,1390.250567441263,26.154285714285734,-60.495136231616506,1414.2048958333332,-76.1564139246543,-31.8900000000001,-1333879.15,,,
2024-08-30,1413.0,1443.19,1458.07,1405.0,38739.0,1412.312,1415.234,1419.027,1419.938,1458.2531666666666,1575.8076666666666,1417.31059712955,1426.151055397459,25432.0,21612.3,22002.1,-8.840458267908843,-12.417043697150694,7.153170858483701,45.62719344766401,32.11321665866077,72.6551470256705,52.412056882356985,1445.169024324579,1419.027,1392.8849756754212,24.432857142857156,99.53134510042598,1415.0458333333331,-18.705293276108765,29.8900000000001,-1299744.15,,,
2024-08-29,1380.0,1413.3,1418.0,1380.0,27472.0,1406.672,1414.035,1416.14,1422.6856666666667,1461.530166666667,1577.8113333333336,1412.6052511531043,1424.7879398292555,20748.2,19383.9,21161.55,-12.182688676150974,-13.311190054461155,2.2570027566203628,27.39709208554435,25.356228264159142,31.478819728314775,40.02377313635594,1443.7578614972554,1416.14,1388.5221385027448,21.815000000000023,-73.60983279644019,1409.3117708333334,-54.33953266571304,-9.710000000000036,-1338483.15,,,
2024-08-28,1404.07,1389.0,1406.0,1375.0,31664.0,1406.0220000000002,1415.394,1414.783,1425.4926666666663,1465.3751666666665,1580.0384166666663,1412.4789331809418,1425.706975015596,19159.2,18940.6,21389.85,-13.228041834654505,-13.5933153990387,0.7305471287683929,18.265404461173052,24.335796353466534,6.124620676586083,29.069183652977216,1445.4834221468914,1414.783,1384.0825778531084,21.837142857142876,-146.5344137096018,1409.6766666666667,-85.1063829787234,-47.09999999999991,-1365955.15,,,
2024-08-27,1412.0,1404.07,1413.0,1401.11,13657.0,1411.738,1417.824,1416.397,1429.2393333333334,1469.7785,1582.58925,1416.7478301229312,1428.6435330168438,15844.8,17115.6,21970.25,-11.895702893912585,-13.684633790134749,3.577861792444327,19.052851565388583,27.37099229961328,2.4165700969391892,44.26837829706146,1444.6898245319792,1416.397,1388.104175468021,22.421428571428596,-66.18443561505163,1414.6609375,-94.1150891433542,-32.73000000000002,-1334291.15,,,
2024-08-26,1417.0,1412.0,1423.86,1403.15,15628.0,1415.468,1419.718,1415.193,1431.637,1473.7005,1584.8578333333332,1419.0528901452824,1430.6094156581912,16831.6,17380.7,23876.35,-11.556525512909047,-14.131866514190287,5.150682002562483,25.131001486013957,31.530062666725627,12.33287912459062,53.55819847923569,1447.464287613107,1415.193,1382.921712386893,23.264285714285737,-14.045135882714687,1417.1060416666664,-80.62234794908058,-18.690000000000055,-1320634.15,,,
2024-08-23,1408.0,1414.99,1423.5,1406.12,15320.0,1418.156,1422.1280000000002,1414.494,1433.7336666666667,1477.6413333333333,1587.1333333333334,1420.335233808061,1432.0981689108464,17792.6,17181.1,24638.4,-11.762935102785605,-14.775701764510597,6.025533323449984,27.51304715852664,34.72959325708146,13.079954961417002,52.37368922783604,1447.6499812179288,1414.494,1381.338018782071,23.92714285714289,-2.174222890240336,1419.2083333333337,-72.02293639151884,-0.5099999999999909,-1305006.15,,,
2024-08-22,1416.0,1410.05,1420.0,1400.01,19527.0,1421.398,1424.309,1414.854,1435.8613333333333,1481.5414999999998,1589.46675,1421.3070945004358,1433.466822423714,18019.6,18662.9,25490.1,-12.159727923278524,-15.528893429941842,6.738331013326636,28.546621867397576,38.33786630635888,8.964132989474976,59.87793125602309,1448.1885279504834,1414.854,1381.5194720495167,25.58214285714288,-28.788744498104183,1421.2340625000002,-70.61571633924298,5.349999999999909,-1320326.15,,,
2024-08-21,1420.0,1417.58,1427.98,1415.69,15092.0,1424.766,1426.373,1415.876,1437.5960000000002,1485.9406666666664,1591.72925,1423.3538389550606,1435.340168217611,18722.0,19223.3,25931.1,-11.986329262550951,-16.371184806607673,8.76971108811344,34.29266933923128,43.233488525839526,16.411030966014792,63.347493627867394,1449.8378128583993,1415.876,1381.914187141601,25.82357142857146,17.441562902920708,1423.744375,-53.89937106918241,7.569999999999936,-1300799.15,,,
2024-08-20,1429.9,1422.72,1429.93,1414.0,18591.0,1423.91,1426.165,1416.998,1438.263,1490.0583333333336,1593.99525,1424.4036278559806,1436.7609816750205,18386.4,19776.3,26382.65,-12.357353819039416,-17.467398692621853,10.22008974716487,40.96244751384316,47.70389811914365,27.479546303242177,50.48754062838571,1452.638083643317,1416.998,1381.357916356683,27.558571428571454,18.368498387327033,1425.7805208333332,-48.511530398322776,37.26999999999998,-1285707.15,,,
2024-08-19,1432.0,1425.44,1458.88,1425.0,20433.0,1423.968,1424.363,1418.612,1438.7733333333333,1494.1816666666668,1596.2640833333332,1424.7097420116136,1437.884260209022,17929.8,20661.6,27000.3,-13.174518197408132,-18.744909911017466,11.140783427218658,47.01630770427742,51.0746234217939,38.89967626924445,62.20134228187922,1458.0630615426187,1418.612,1379.160938457381,30.290000000000028,62.64350638440025,1426.7286458333333,-45.42231491136591,39.27999999999997,-1267116.15,,,
2024-08-16,1426.79,1431.2,1435.92,1417.01,16455.0,1426.1,1422.8200000000002,1422.29,1438.592,1498.3756666666668,1598.6695,1424.5769678319068,1438.8798010257435,16569.6,22391.9,27405.8,-14.302833193836705,-20.137507839419793,11.669349291166178,51.33068503590688,53.10378128055214,47.78449254661638,58.35684062059241,1475.6761602408394,1422.29,1368.9038397591603,30.492857142857165,12.953150245851266,1425.8986458333331,-35.09749303621164,9.920000000000073,-1246683.15,,,
2024-08-15,1405.03,1426.89,1435.99,1403.95,23039.0,1427.22,1418.245,1427.011,1439.3186666666666,1502.7225,1601.062666666667,1423.372780164981,1439.494185107803,19306.2,22939.2,28530.2,-16.121404942822437,-21.596176500815563,10.949543115986252,52.199388001920035,53.99032940287477,48.61750520001057,51.07610587050097,1497.632055425922,1427.011,1356.3899445740778,30.870000000000022,-15.849742935863596,1425.4434374999998,-39.099350046425144,46.90000000000009,-1263138.15,,,
