日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,41.51,714.7213118772488,40400,1677718.7213118772,-0.004076964345683276,41.72167999999999,-8551.871999999761
2025-11-17,41.68,714.7213118772488,40400,1684586.7213118772,-0.0012980611675814657,41.72167999999999,-1683.8719999996924
2025-11-14,40.34,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-13,41.51,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-12,41.12,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-11,42.05,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-10,43.44,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-07,44.79,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-06,45.8,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-05,44.26,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-04,44.39,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-11-03,46.79,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-31,48.23,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-30,48.64,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-29,49.94,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-28,50.27,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-27,49.3,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-24,46.95,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-23,46.19,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-22,47.92,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-21,48.53,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-20,48.22,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-17,45.17,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-16,45.59,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-15,47.3,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-14,43.69,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-13,46.4,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-10,47.85,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-10-09,50.28,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-30,48.42,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-29,48.6,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-26,46.61,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-25,48.0,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-24,49.96,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-23,52.79,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-22,51.8,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-19,51.0,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-18,56.67,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-17,51.7,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-16,47.58,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-15,46.21,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-12,46.15,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-11,41.95,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-10,39.11,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-09,39.95,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-08,40.97,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-05,38.5,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-04,35.0,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-03,37.28,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-02,34.44,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-09-01,34.03,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-08-29,33.3,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-08-28,33.89,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-08-27,33.23,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-08-26,33.54,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
2025-08-25,33.79,1686776.260073477,0,1686776.260073477,0.0,0.0,0.0
