日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,41.51,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-17,41.68,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-14,40.34,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-13,41.51,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-12,41.12,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-11,42.05,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-10,43.44,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-07,44.79,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-06,45.8,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-05,44.26,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-04,44.39,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-11-03,46.79,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-10-31,48.23,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-10-30,48.64,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-10-29,49.94,2758885.5021656333,0,2758885.5021656333,0.0,0.0,0.0
2025-10-28,50.27,2758885.5021656333,0,2758885.5021656333,0.01732902915924206,0.0,0.0
2025-10-27,49.3,391.06286063347943,55000,2711891.0628606332,0.05004566908606245,22.50248,1473863.5999999999
2025-10-24,46.95,391.06286063347943,55000,2582641.0628606332,0.016451245460012753,22.50248,1344613.6000000003
2025-10-23,46.19,391.06286063347943,55000,2540841.0628606332,-0.03609648050048442,22.50248,1302813.5999999999
2025-10-22,47.92,391.06286063347943,55000,2635991.0628606332,-0.012567703290560561,22.50248,1397963.6
2025-10-21,48.53,391.06286063347943,55000,2669541.0628606332,0.006427919866999421,22.50248,1431513.6
2025-10-20,48.22,391.06286063347943,55000,2652491.0628606332,0.06751206494203976,22.50248,1414463.6
2025-10-17,45.17,391.06286063347943,55000,2484741.0628606332,-0.00921111004285513,22.50248,1246713.6
2025-10-16,45.59,391.06286063347943,55000,2507841.0628606332,-0.03614678621348477,22.50248,1269813.6000000003
2025-10-15,47.3,391.06286063347943,55000,2601891.0628606332,0.08261415870940558,22.50248,1363863.5999999999
2025-10-14,43.69,391.06286063347943,55000,2403341.0628606332,-0.05839622390502719,22.50248,1165313.5999999999
2025-10-13,46.4,391.06286063347943,55000,2552391.0628606332,-0.030298528116622703,22.50248,1314363.6
2025-10-10,47.85,391.06286063347943,55000,2632141.0628606332,-0.048322522187112305,22.50248,1394113.6
2025-10-09,50.28,391.06286063347943,55000,2765791.0628606332,0.03840823850564301,22.50248,1527763.6
2025-09-30,48.42,391.06286063347943,55000,2663491.0628606332,-0.003703161927012144,22.50248,1425463.6
2025-09-29,48.6,391.06286063347943,55000,2673391.0628606332,0.042688188736243804,22.50248,1435363.6
2025-09-26,46.61,391.06286063347943,55000,2563941.0628606332,-0.02895404437446214,22.50248,1325913.6
2025-09-25,48.0,391.06286063347943,55000,2640391.0628606332,-0.03922580254947394,22.50248,1402363.6
2025-09-24,49.96,391.06286063347943,55000,2748191.0628606332,-0.05360141847662492,22.50248,1510163.6
2025-09-23,52.79,391.06286063347943,55000,2903841.0628606332,0.01910934610194759,22.50248,1665813.6
2025-09-22,51.8,391.06286063347943,55000,2849391.0628606332,0.015684087891523202,22.50248,1611363.5999999999
2025-09-19,51.0,391.06286063347943,55000,2805391.0628606332,-0.10004038626188927,22.50248,1567363.6
2025-09-18,56.67,391.06286063347943,55000,3117241.0628606332,0.0961183090202622,22.50248,1879213.6
2025-09-17,51.7,391.06286063347943,55000,2843891.0628606332,0.08657806661836531,22.50248,1605863.6000000003
2025-09-16,47.58,391.06286063347943,55000,2617291.0628606332,0.029642701438247876,22.50248,1379263.6
2025-09-15,46.21,391.06286063347943,55000,2541941.0628606332,0.0012999080682487563,22.50248,1303913.6
2025-09-12,46.15,391.06286063347943,55000,2538641.0628606332,0.10010222287934334,22.50248,1300613.6
2025-09-11,41.95,391.06286063347943,55000,2307641.0628606332,0.07260250010860658,22.50248,1069613.6000000003
2025-09-10,39.11,391.06286063347943,55000,2151441.0628606332,-0.02102254129701331,22.50248,913413.6000000001
2025-09-09,39.95,391.06286063347943,55000,2197641.0628606332,-0.024891945629633816,22.50248,959613.6000000002
2025-09-08,40.97,391.06286063347943,55000,2253741.0628606332,0.06414399795261772,22.50248,1015713.6
2025-09-05,38.5,391.06286063347943,55000,2117891.0628606332,0.0999796891723359,22.50248,879863.6000000001
2025-09-04,35.0,391.06286063347943,55000,1925391.0628606335,-0.06114713598618893,22.50248,687363.6000000001
2025-09-03,37.28,391.06286063347943,55000,2050791.0628606335,0.08244523214637911,22.50248,812763.6000000001
2025-09-02,34.44,391.06286063347943,55000,1894591.0628606332,0.012045675945559386,22.50248,656563.6
2025-09-01,34.03,391.06286063347943,55000,1872041.0628606335,0.021917242140645055,22.50248,634013.6000000001
2025-08-29,33.3,391.06286063347943,55000,1831891.0628606332,-0.017405613514841045,22.50248,593863.6
2025-08-28,33.89,391.06286063347943,55000,1864341.0628606335,0.019857321992097665,22.50248,626313.6000000001
2025-08-27,33.23,391.06286063347943,55000,1828041.0628606332,-0.009240736320930365,22.50248,590013.5999999999
2025-08-26,33.54,391.06286063347943,55000,1845091.0628606335,-0.007397082125375265,22.50248,607063.6000000001
