日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,WEEKLY_KDJ_K,WEEKLY_KDJ_D,WEEKLY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,BBI,VOLUME_MA5,VOLUME_MA10,ATR
2023-10-09,52.02,50.71,52.05,50.4,11821,60234476.0,3.17,-2.57,-1.34,0.58,-0.2610182421049387,-0.5352805106544021,0.5485245370989267,49.02224122389022,66.1316459461639,14.803431779342873,22.658865136554272,18.00083655974244,31.974922290177943,53.45211581291759,53.12880274736318,51.251,49.373197252636814,51.69708333333334,14190.8,15620.9,1.3564285714285709
2023-09-28,52.7,52.05,53.44,52.0,10743,56319828.0,2.73,-1.27,-0.67,0.53,-0.1847973553666761,-0.6038460777917679,0.8380974448501834,69.10479040726386,74.68634830730073,57.94167460719012,19.98536515351176,15.671822271336524,28.61245091786223,65.45012165450123,53.19951115431758,51.1965,49.193488845682424,51.866979166666674,17168.4,15612.8,1.359999999999999
2023-09-27,52.45,52.72,53.9,52.08,15129,80214665.0,3.47,0.63,0.33,0.75,-0.2212601893063208,-0.7086082583980408,0.9746961381834398,76.49669178373534,77.47712725731917,74.5358208365677,19.98536515351176,15.671822271336524,28.61245091786223,67.50313676286075,53.13178729057981,51.0875,49.04321270942019,51.80625,18587.2,15847.8,1.2971428571428565
2023-09-26,52.4,52.39,53.24,51.92,15308,80524006.0,2.52,0.11,0.06,0.76,-0.3327998764175603,-0.8304452756709707,0.9952907985068208,79.31293891017093,77.96734499411109,82.0041267422906,19.98536515351176,15.671822271336524,28.61245091786223,55.67805953693495,52.88433091652647,50.974,49.06366908347352,51.68177083333333,18210.6,15940.0,1.2721428571428564
2023-09-25,53.09,52.33,53.09,51.86,17953,93824267.0,2.31,-1.56,-0.83,0.89,-0.436724351582562,-0.9548566254843232,1.0362645478035224,81.5062815215986,77.29454803608117,89.92974849263345,19.98536515351176,15.671822271336524,28.61245091786223,56.727664155005385,52.70815023717573,50.9135,49.11884976282427,51.48229166666666,17260.2,16483.3,1.245714285714285
2023-09-22,51.5,53.16,53.18,51.27,26709,140637755.0,3.7,3.08,1.59,1.32,-0.5569083274974105,-1.0843896939597637,1.054962732924706,85.02218504516068,75.18868129332246,104.68919254883711,11.906200222936269,13.515050830248908,8.688499008310988,61.92714453584016,52.516741081964945,50.787,49.05725891803505,51.2534375,17051.0,15867.6,1.2242857142857138
2023-09-21,51.18,51.57,51.92,51.0,17837,91795024.0,1.79,0.53,0.27,0.88,-0.7867153901742299,-1.2162600355753517,0.8590892908022436,77.83178503042764,70.27192941740336,92.95149625647622,11.906200222936269,13.515050830248908,8.688499008310988,61.56583629893239,52.19077989392711,50.553999999999995,48.91722010607288,50.90927083333333,14057.2,14056.3,1.2128571428571426
2023-09-20,50.85,51.3,51.46,50.52,13246,67778646.0,1.84,0.67,0.34,0.65,-0.906698726315561,-1.323646196925632,0.8338949412201417,72.72037379137527,66.49200161089122,85.17711815234335,11.906200222936269,13.515050830248908,8.688499008310988,58.501783590963136,52.07503381109093,50.453,48.83096618890907,50.86145833333333,13108.4,13465.3,1.2007142857142854
2023-09-19,51.15,50.96,51.66,50.63,10556,53793623.0,2.0,-0.97,-0.5,0.52,-1.0191618393349913,-1.4278830645781495,0.8174424504863165,68.6959453024476,63.377815520649214,79.33220486604436,11.906200222936269,13.515050830248908,8.688499008310988,52.9479768786127,52.00326554340865,50.352,48.70073445659134,50.802499999999995,13669.4,13265.0,1.207142857142857
2023-09-18,50.22,51.46,51.85,49.85,16907,86578057.0,3.96,2.0,1.01,0.83,-1.1132633131985583,-1.5300633708889388,0.8336001153807606,68.60335851311197,60.718750629750026,84.37257427983586,11.906200222936269,13.515050830248908,8.688499008310988,51.576576576576585,51.998259049678985,50.35,48.70174095032102,50.73416666666667,15706.4,13236.3,1.240714285714286
2023-09-15,50.75,50.45,51.02,50.14,11740,59216596.0,1.74,-0.39,-0.2,0.58,-1.268087182556073,-1.6342633853115338,0.7323524055109218,59.7232195878498,56.77644668806905,65.61676538741129,10.537400598256626,14.31947613390523,2.973249526959421,53.51351351351354,51.979631778946995,50.345,48.710368221053,50.59822916666667,14684.2,13162.5,1.245714285714286
2023-09-14,50.69,50.65,50.79,49.96,13093,65907734.0,1.63,-0.45,-0.23,0.65,-1.3444174713352195,-1.725807436000399,0.7627799293303585,61.61548072277084,55.30306023817868,74.24032169195517,10.537400598256626,14.31947613390523,2.973249526959421,60.386473429951664,52.1308990158544,50.4025,48.6741009841456,50.70427083333333,14055.4,12705.4,1.3892857142857145
2023-09-13,51.2,50.88,51.5,50.31,16051,81818828.0,2.32,-0.8,-0.41,0.79,-1.4426511494302687,-1.8211549271666936,0.7570075554728501,60.62245480063142,52.14684999588261,77.57366441012903,10.537400598256626,14.31947613390523,2.973249526959421,55.95344673231873,52.54945039186915,50.511,48.47254960813084,50.778958333333335,13822.2,12502.9,1.4392857142857147
2023-09-12,50.09,51.29,51.5,49.83,20741,105688368.0,3.33,2.4,1.2,1.02,-1.570467209116238,-1.9157808716008,0.6906273249691242,54.72678564922297,47.909047593508205,68.3622617606525,10.537400598256626,14.31947613390523,2.973249526959421,59.11151405258384,52.947947356550806,50.619,48.290052643449194,50.752916666666664,12860.6,12638.1,1.456428571428572
2023-09-11,49.5,50.09,50.69,48.99,11796,58905484.0,3.43,1.17,0.58,0.58,-1.7525092749828204,-2.0021092872219404,0.4992000244782399,38.02887579184216,44.50017856565083,25.086270244224835,10.537400598256626,14.31947613390523,2.973249526959421,46.381865736704455,53.53082213751582,50.756,47.98117786248418,50.67583333333334,10766.2,12955.5,1.4600000000000004
2023-09-08,50.02,49.51,50.02,49.46,8596,42740548.0,1.12,-0.84,-0.42,0.42,-1.837188285961872,-2.06450929028172,0.4546420086396958,38.46223260668214,47.73582995255516,19.91503791493612,11.584465013479925,16.21051390172953,2.3323672369807085,41.83583406884377,54.65754317655022,51.051,47.444456823449784,50.84708333333334,11640.8,14698.7,1.5350000000000006
2023-09-07,51.19,49.93,51.33,49.89,11927,60038271.0,2.8,-2.78,-1.43,0.59,-1.859492212179319,-2.121339541361682,0.5236946583647262,53.2157369697248,52.372628625491664,54.90195365819109,11.584465013479925,16.21051390172953,2.3323672369807085,42.511210762331835,56.29605906833054,51.49550000000001,46.69494093166947,51.085208333333334,11355.4,15346.9,1.5692857142857146
2023-09-06,50.91,51.36,51.45,50.5,11243,57398886.0,1.86,0.55,0.28,0.55,-1.9036766094651725,-2.1868013736572727,0.5662495283842004,67.51017261876636,51.9510744533751,98.62836894954889,11.584465013479925,16.21051390172953,2.3323672369807085,43.327239488117,58.29058188168378,52.034000000000006,45.777418118316234,51.32729166666667,11183.6,15727.5,1.5892857142857149
2023-09-05,50.86,51.08,51.6,50.6,10269,52383807.0,1.96,-0.1,-0.05,0.51,-2.077982125863258,-2.257582564705298,0.3592008776840796,59.1953664550313,44.17152537067947,89.24304862373496,11.584465013479925,16.21051390172953,2.3323672369807085,40.99264705882353,59.928954269814696,52.5155,45.102045730185296,51.26052083333334,12415.6,16477.5,1.600714285714286
2023-09-04,49.75,51.13,51.3,49.55,16169,81994332.0,3.53,3.04,1.51,0.8,-2.2417250631442514,-2.3024826744158076,0.1215152225431124,50.48659806964376,36.659604828503554,78.14058455192416,11.584465013479925,16.21051390172953,2.3323672369807085,37.73265651438241,60.90204104117995,52.928,44.95395895882004,51.1996875,15144.8,18686.7,1.6285714285714288
2023-09-01,49.98,49.62,50.3,49.55,7169,35689438.0,1.5,-0.5,-0.25,0.35,-2.423204593082623,-2.3176720772336963,-0.2110650316978537,36.75140248080972,29.746108207933457,50.76199102656225,12.792264802541782,18.523538345854337,1.3297177159166793,24.04237978810103,61.65650197838197,53.313,44.96949802161804,51.15645833333333,17756.6,18831.1,1.7007142857142858
2023-08-31,50.59,49.87,50.65,49.62,11068,55289635.0,2.04,-1.15,-0.58,0.55,-2.4658463990318538,-2.291288948271464,-0.349114901520779,36.444308022289874,26.243461071495325,56.84600192387897,12.792264802541782,18.523538345854337,1.3297177159166793,20.443520443520427,62.3980771511336,53.807500000000005,45.21692284886641,51.462916666666665,19338.4,19688.6,1.850714285714286
2023-08-30,51.18,50.45,51.95,50.45,17403,88957907.0,2.93,-1.43,-0.73,0.86,-2.5098605382756816,-2.247649585581367,-0.5244219053886292,32.62345128074667,21.14303759609805,55.584278650043906,12.792264802541782,18.523538345854337,1.3297177159166793,18.26625386996902,63.0444404607432,54.29350000000001,45.542559539256814,51.62104166666667,20271.4,20289.1,1.972857142857143
2023-08-29,49.36,51.18,51.34,49.27,23915,121111893.0,4.16,2.77,1.38,1.18,-2.5885860681719777,-2.182096847407788,-0.8129784415283794,27.25548942111997,15.402830753773744,50.96080675581242,12.792264802541782,18.523538345854337,1.3297177159166793,18.777848504137467,63.51661589358423,54.721,45.92538410641578,51.677708333333335,20539.4,20075.5,1.9571428571428575
2023-08-28,50.69,49.8,51.39,49.6,29228,147760532.0,3.69,2.68,1.3,1.44,-2.725743583520739,-2.08047454221674,-1.2905380826079975,12.074640381679966,9.476501420100634,17.270918304838627,12.792264802541782,18.523538345854337,1.3297177159166793,20.200125078173855,64.0233327079482,55.14,46.2566672920518,51.789791666666666,22228.6,20335.1,2.02
2023-08-25,49.52,48.5,49.85,48.23,15078,73917561.0,3.27,-2.12,-1.05,0.74,-2.7206501782601364,-1.9191572818907403,-1.6029857927387918,5.389108060364362,8.177431939310967,-0.1875396975288481,18.297895884551448,21.38917511751061,12.115337418633118,15.997366688610924,64.41285942277172,55.65,46.88714057722828,52.14354166666667,19905.6,20487.0,1.9114285714285717
2023-08-24,49.37,49.55,50.43,49.0,15733,78174496.0,2.9,0.55,0.27,0.78,-2.542212411134635,-1.7187840577983913,-1.6468567066724873,6.4433218718344945,9.571593878784268,0.1867778579349455,18.297895884551448,21.38917511751061,12.115337418633118,16.39676113360325,64.45885363696196,56.2075,47.956146363038044,52.877916666666664,20038.8,20956.3,1.8871428571428572
2023-08-23,50.6,49.28,51.0,49.28,18743,93556400.0,3.38,-3.22,-1.64,0.92,-2.384392389659766,-1.5129269694643304,-1.742930840390871,6.723806337163523,11.135729882259154,-2.1000407530277414,18.297895884551448,21.38917511751061,12.115337418633118,14.764183185235822,64.34028545688697,56.65650000000001,48.97271454311304,53.48677083333334,20306.8,20960.6,1.8942857142857144
2023-08-22,51.88,50.92,51.9,49.15,32361,162833978.0,5.35,-0.86,-0.44,1.6,-2.120783672945876,-1.2950606144154713,-1.65144611706081,9.539031625173363,13.34169165480697,1.9337115659061477,18.297895884551448,21.38917511751061,12.115337418633118,20.250368188512553,64.14932718857932,57.1835,50.21767281142069,54.17958333333333,19611.6,22642.3,1.8685714285714288
2023-08-21,51.36,51.36,51.94,50.9,17613,90466796.0,2.02,-0.47,-0.24,0.87,-1.9204571483700263,-1.08862984978287,-1.6636545971743129,7.262369093810992,15.243021669623774,-8.698936057814574,18.297895884551448,21.38917511751061,12.115337418633118,20.072992700729955,63.92579005628031,57.5835,51.24120994371969,54.810520833333335,18441.6,20792.6,1.7792857142857146
