日期,开盘,收盘,最高,最低,成交量,成交额,trend_sma_20,trend_sma_50,trend_ema_12,trend_ema_26,trend_macd,trend_macd_signal,trend_macd_hist,momentum_rsi_14,momentum_stoch_k,momentum_stoch_d,momentum_stoch_j,volatility_bbands_upper,volatility_bbands_middle,volatility_bbands_lower,volatility_atr_14,volume_obv,volume_ad,volume_vwap
2025-04-14,45.2,43.2,45.45,42.25,422983280,18493280768.0,49.19250000000001,48.82199999999999,44.95086879877133,47.340448776722354,-2.3895799779510227,-1.451568755146613,-0.9380112228044096,42.124567262142,36.646632280222455,31.03916426916025,47.86156830234686,62.233101021424986,49.19250000000001,36.15189897857503,3.415714911659999,10429177520.0,-556438214.0141277,20.577816268613784
2025-04-15,43.75,43.1,43.85,42.05,164977321,7052942336.0,48.55750000000001,48.92499999999999,44.66611975280651,47.026341459928105,-2.360221707121596,-1.6332993455416096,-0.7269223615799865,41.966738656250385,38.43862568579085,35.92775064205764,43.46037577325728,61.485619546167186,48.55750000000001,35.62938045383284,3.300306703684285,10264200199.0,-528941993.84746075,20.59489356898306
2025-04-16,42.5,41.25,42.95,40.2,315328928,12980783360.0,47.73750000000001,48.95899999999999,44.14056286775936,46.59846431474825,-2.457901446988892,-1.798219765831066,-0.6596816811578257,39.0516855985972,35.08329886253054,36.7228522761813,31.804192035229025,60.33082660578568,47.73750000000001,35.14417339421434,3.271713367706836,9948871271.0,-603474285.9201887,20.625233072289493
2025-04-17,41.25,41.95,42.25,40.5,190654146,7909289472.0,46.92500000000001,49.00499999999998,43.80355319579638,46.254133624766894,-2.450580428970511,-1.9286918984589552,-0.5218885305115559,40.729300560515554,34.72166286936994,36.08119580589712,32.00259699631559,58.78912660080762,46.92500000000001,35.0608733991924,3.1630195557277765,10139525417.0,-478187275.6916166,20.643622001609668
2025-04-22,42.45,44.4,44.7,42.2,280722544,12289591552.0,46.32000000000001,49.08199999999998,43.89531424259694,46.11679039330268,-2.2214761507057403,-1.987248748908312,-0.2342274017974281,46.30055643289799,40.84381288417506,36.88292487202519,48.76558890847478,57.37587626558799,46.32000000000001,35.264123734412024,3.133518158890078,10420247961.0,-264838142.25161755,20.6734802916291
2025-04-23,46.75,47.45,47.95,45.7,365404800,17162736640.0,45.95750000000001,49.18199999999998,44.4421889745051,46.21554666046544,-1.7733576859603415,-1.944470536318718,0.1711128503583763,52.31030172200055,58.454326623721045,44.67326745908869,86.01644495298575,56.34582397453944,45.95750000000001,35.56917602546058,3.163266861826501,10785652761.0,-61835475.58495087,20.71771167321972
2025-04-24,48.0,48.2,48.7,46.95,238445758,11416258560.0,45.51750000000001,49.27099999999998,45.020313747658165,46.36254320413467,-1.3422294564765025,-1.824022320350275,0.4817928638737725,53.68299300276629,78.2548159894278,59.184318499107974,116.39581097006744,54.66961860718545,45.51750000000001,36.36538139281458,3.062319228838894,11024098519.0,40355563.55790626,20.74749764197237
2025-04-25,48.55,47.7,48.65,47.05,166617135,7986897664.0,45.232500000000016,49.37399999999997,45.43257317109537,46.46161407790247,-1.0290409068070971,-1.6650260376416397,0.6359851308345423,52.59607922109644,89.95424086588191,75.55446115967692,118.75380027829192,53.71555811603281,45.232500000000016,36.74944188396722,2.9578678553504014,10857481384.0,9114850.745407326,20.768157783802547
2025-04-28,48.0,47.5,48.35,47.2,90590615,4329519104.0,44.91000000000001,49.44199999999997,45.7506388370807,46.53853155361339,-0.7878927165326957,-1.4895993734198507,0.7017066568871551,52.14131630805703,92.88537549407124,87.03147744979366,104.5931715826264,52.4846683095691,44.91000000000001,37.33533169043092,2.828734437111087,10766890769.0,-34211095.55894089,20.77932915087887
2025-04-29,47.95,47.45,47.95,47.0,101336853,4804800256.0,44.69750000000001,49.55799999999997,46.01207901599136,46.60604773482722,-0.5939687188358604,-1.3104732425030527,0.7165045236671923,52.02022065574804,90.75937237992584,91.19966291329298,89.87879131319156,51.7163656490911,44.69750000000001,37.67863435090892,2.694539120174581,10665553916.0,-39544614.13788794,20.79171417809825
