日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,41.51,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-17,41.68,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-14,40.34,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-13,41.51,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-12,41.12,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-11,42.05,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-10,43.44,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-07,44.79,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-06,45.8,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-05,44.26,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-04,44.39,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-11-03,46.79,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-10-31,48.23,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-10-30,48.64,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-10-29,49.94,4470205.019101428,0,4470205.019101428,0.0,0.0,0.0
2025-10-28,50.27,4470205.019101428,0,4470205.019101428,0.017325832746307723,0.0,0.0
2025-10-27,49.3,1444.0274273273535,89100,4394074.027427327,0.05003597606121879,23.022999999999996,2341280.7
2025-10-24,46.95,1444.0274273273535,89100,4184689.027427328,0.01644800671485469,23.022999999999996,2131895.7000000007
2025-10-23,46.19,1444.0274273273535,89100,4116973.0274273274,-0.03608963067501736,23.022999999999996,2064179.7000000002
2025-10-22,47.92,1444.0274273273535,89100,4271116.027427327,-0.012565348355533912,23.022999999999996,2218322.7000000007
2025-10-21,48.53,1444.0274273273535,89100,4325467.027427327,0.006426707663264919,23.022999999999996,2272673.7000000007
2025-10-20,48.22,1444.0274273273535,89100,4297846.027427327,0.06749847386675989,23.022999999999996,2245052.7
2025-10-17,45.17,1444.0274273273535,89100,4026091.0274273274,-0.009209272801001145,23.022999999999996,1973297.7000000004
2025-10-16,45.59,1444.0274273273535,89100,4063513.027427328,-0.036139836961156746,23.022999999999996,2010719.7000000007
2025-10-15,47.3,1444.0274273273535,89100,4215874.027427327,0.08259696420430607,23.022999999999996,2163080.7
2025-10-14,43.69,1444.0274273273535,89100,3894223.0274273274,-0.05838477949443466,23.022999999999996,1841429.7000000002
2025-10-13,46.4,1444.0274273273535,89100,4135684.0274273274,-0.030292770127628432,23.022999999999996,2082890.7000000002
2025-10-10,47.85,1444.0274273273535,89100,4264879.027427327,-0.048313782564632146,23.022999999999996,2212085.7000000007
2025-10-09,50.28,1444.0274273273535,89100,4481392.027427327,0.03840102522919109,23.022999999999996,2428598.7000000007
2025-09-30,48.42,1444.0274273273535,89100,4315666.027427327,-0.0037024690279970907,23.022999999999996,2262872.7000000007
2025-09-29,48.6,1444.0274273273535,89100,4331704.027427327,0.04267986044403704,23.022999999999996,2278910.7000000007
2025-09-26,46.61,1444.0274273273535,89100,4154395.0274273274,-0.028948559083123326,23.022999999999996,2101601.7
2025-09-25,48.0,1444.0274273273535,89100,4278244.027427327,-0.03921866273610264,23.022999999999996,2225450.7
2025-09-24,49.96,1444.0274273273535,89100,4452880.027427327,-0.0535921849071217,23.022999999999996,2400086.7000000007
2025-09-23,52.79,1444.0274273273535,89100,4705033.027427327,0.019105991364620767,23.022999999999996,2652239.7
2025-09-22,51.8,1444.0274273273535,89100,4616824.027427327,0.015681291297566124,23.022999999999996,2564030.7
2025-09-19,51.0,1444.0274273273535,89100,4545544.027427327,-0.10002433252004017,23.022999999999996,2492750.7
2025-09-18,56.67,1444.0274273273535,89100,5050741.027427327,0.09610140236215248,23.022999999999996,2997947.7000000007
2025-09-17,51.7,1444.0274273273535,89100,4607914.027427327,0.08656151982465876,23.022999999999996,2555120.7000000007
