日期,开盘,收盘,最高,最低,成交量
2023-01-18,86.98,87.99,89.48,86.6,297693.0
2023-01-19,89.95,89.03,90.88,88.25,424175.0
2023-01-20,88.9,93.98,95.88,88.78,583417.0
2023-01-30,97.2,96.97,99.9,96.6,580098.0
2023-01-31,96.0,95.98,97.75,95.71,250504.0
2023-02-01,97.0,97.09,97.61,95.59,289180.0
2023-02-02,97.1,94.84,97.13,94.35,321128.0
2023-02-03,94.16,93.16,94.58,91.7,303345.0
2023-02-06,92.5,91.59,92.75,90.73,217809.0
2023-02-07,91.3,91.74,92.36,91.3,167196.0
2023-02-08,92.01,93.24,95.2,91.5,401228.0
2023-02-09,92.0,92.23,92.34,90.65,246119.0
2023-02-10,91.85,89.85,91.85,89.56,273855.0
2023-02-13,89.5,89.7,90.45,89.11,168529.0
2023-02-14,89.73,89.18,90.17,88.5,170444.0
2023-02-15,89.42,88.22,89.98,88.03,170427.0
2023-02-16,88.22,85.76,88.5,85.03,349351.0
2023-02-17,85.76,83.55,85.98,83.53,303252.0
2023-02-20,81.81,82.98,82.98,80.16,396077.0
2023-02-21,82.58,83.11,83.62,81.55,317414.0
2023-02-22,82.02,82.03,82.88,81.55,187439.0
2023-02-23,81.98,82.71,83.08,81.92,181182.0
2023-02-24,83.48,82.25,84.3,81.69,213865.0
2023-02-27,81.99,82.5,83.87,81.99,229792.0
2023-02-28,82.48,81.99,82.49,81.0,199173.0
2023-03-01,81.91,82.1,82.38,81.22,163383.0
2023-03-02,82.3,80.55,82.37,80.53,209407.0
2023-03-03,80.3,80.23,81.2,79.8,204700.0
2023-03-06,80.3,81.18,81.83,78.82,279732.0
2023-03-07,80.97,79.71,81.0,79.65,175670.0
2023-03-08,79.1,79.36,79.57,78.6,132724.0
2023-03-09,79.36,80.11,81.12,79.18,191897.0
2023-03-10,79.2,78.33,79.24,78.0,188312.0
2023-03-13,77.51,77.02,78.2,75.29,254879.0
2023-03-14,76.78,77.0,78.19,74.68,300913.0
2023-03-15,77.01,76.1,78.01,76.1,171118.0
2023-03-16,74.5,73.89,75.68,73.86,219340.0
2023-03-17,74.7,74.68,75.9,74.28,217680.0
2023-03-20,74.64,75.03,75.69,73.46,199773.0
2023-03-21,75.34,76.99,76.99,74.78,282113.0
2023-03-22,77.18,76.99,78.22,76.29,251039.0
2023-03-23,76.1,76.68,76.97,76.0,158066.0
2023-03-24,76.76,76.14,77.19,75.88,167214.0
2023-03-27,75.91,76.38,76.5,75.05,187901.0
2023-03-28,76.55,74.55,76.59,74.47,169149.0
2023-03-29,74.58,75.3,76.73,74.57,285744.0
2023-03-30,75.3,76.52,76.55,74.11,210680.0
2023-03-31,77.37,75.52,77.68,75.4,329496.0
2023-04-03,75.12,80.09,81.47,74.42,616228.0
2023-04-04,78.74,77.35,79.08,76.9,388492.0
2023-04-06,76.6,76.24,76.61,75.11,249061.0
2023-04-07,75.79,75.92,76.68,75.52,165602.0
2023-04-10,76.1,78.15,78.65,75.53,338396.0
2023-04-11,77.8,79.97,80.29,77.33,426906.0
2023-04-12,79.7,78.49,80.2,78.0,270712.0
2023-04-13,78.0,76.91,78.36,76.8,200527.0
2023-04-14,77.2,81.39,82.64,77.16,766365.0
2023-04-17,81.5,82.28,83.57,81.18,459956.0
2023-04-18,82.29,83.25,86.15,82.29,501436.0
2023-04-19,83.52,83.52,84.5,81.61,362877.0
2023-04-20,82.89,80.02,82.89,79.58,422414.0
2023-04-21,79.06,79.19,81.5,78.64,283220.0
2023-04-24,76.0,76.02,78.3,72.15,418097.0
2023-04-25,75.9,70.07,76.3,70.0,534537.0
2023-04-26,69.15,71.3,74.09,67.46,440003.0
2023-04-27,71.1,70.86,72.33,70.28,251450.0
2023-04-28,71.02,71.26,73.3,70.36,280641.0
2023-05-04,73.5,73.16,74.85,72.61,366147.0
2023-05-05,73.0,72.16,73.3,71.7,196476.0
2023-05-08,72.5,72.21,73.33,71.29,227937.0
2023-05-09,72.18,71.17,72.85,71.16,209169.0
2023-05-10,71.62,74.91,75.58,71.01,511335.0
2023-05-11,75.01,75.88,76.76,74.24,375018.0
2023-05-12,77.01,74.71,78.5,74.6,290218.0
2023-05-15,75.83,82.18,82.18,75.7,808799.0
2023-05-16,83.7,82.61,83.7,81.78,603343.0
2023-05-17,81.87,80.84,82.39,80.29,342269.0
2023-05-18,80.77,81.0,81.73,79.29,385252.0
2023-05-19,80.5,79.49,80.5,79.0,243036.0
2023-05-22,79.26,79.48,80.4,78.81,192897.0
2023-05-23,79.7,78.62,81.29,78.6,268154.0
2023-05-24,78.27,78.18,79.5,77.66,251247.0
2023-05-25,77.4,76.85,77.88,76.03,250937.0
2023-05-26,76.34,73.92,76.51,73.14,333141.0
2023-05-29,73.98,73.28,74.45,72.72,230540.0
2023-05-30,73.08,73.4,73.41,71.8,253210.0
2023-05-31,73.1,71.94,73.2,70.61,271731.0
2023-06-01,71.59,72.33,74.28,70.8,312242.0
2023-06-02,72.82,76.3,76.8,72.82,549281.0
2023-06-05,76.3,75.97,76.31,74.8,302007.0
2023-06-06,75.92,74.48,76.29,74.3,227941.0
2023-06-07,75.4,73.41,75.88,73.03,217677.0
2023-06-08,73.98,74.55,76.2,73.85,321002.0
2023-06-09,74.34,74.98,76.19,74.04,309317.0
2023-06-12,74.5,73.89,74.61,73.2,214410.0
2023-06-13,73.82,73.87,74.39,73.33,170610.0
2023-06-14,74.3,73.01,74.55,73.0,238191.0
2023-06-15,73.0,75.86,76.22,71.77,477733.0
2023-06-16,75.87,76.02,76.29,74.75,323348.0
2023-06-19,75.79,73.97,76.16,73.75,308237.0
2023-06-20,73.99,73.21,74.5,73.11,212844.0
2023-06-21,73.0,72.19,73.77,71.99,262347.0
2023-06-26,71.5,71.65,72.29,70.88,207398.0
2023-06-27,71.85,72.33,72.33,71.15,181966.0
2023-06-28,72.3,72.05,72.55,71.3,140851.0
2023-06-29,71.79,71.31,71.94,71.25,156306.0
2023-06-30,68.99,69.91,70.45,68.12,277538.0
2023-07-03,70.11,70.44,70.93,69.8,207310.0
2023-07-04,70.77,70.63,71.26,70.03,201740.0
2023-07-05,70.63,70.76,70.98,70.04,183180.0
2023-07-06,70.5,69.21,70.62,69.01,207762.0
2023-07-07,68.6,68.51,68.99,68.24,133153.0
2023-07-10,69.0,70.83,71.82,69.0,312546.0
2023-07-11,70.7,70.7,71.17,69.94,156074.0
2023-07-12,70.7,70.36,71.68,70.21,200381.0
2023-07-13,70.8,70.81,71.56,70.51,164673.0
2023-07-14,71.21,70.2,71.24,69.86,191720.0
2023-07-17,69.9,69.17,69.9,69.03,121776.0
2023-07-18,69.16,67.99,69.19,67.5,244161.0
2023-07-19,67.88,67.84,68.19,67.32,111587.0
2023-07-20,68.02,68.27,69.21,68.02,183850.0
2023-07-21,67.33,66.23,67.33,65.7,235864.0
2023-07-24,65.59,63.04,65.59,62.83,383422.0
2023-07-25,63.99,65.64,65.75,63.75,355315.0
2023-07-26,65.75,65.08,66.19,64.89,187200.0
2023-07-27,65.15,64.18,65.58,64.11,152005.0
2023-07-28,63.68,65.16,65.55,63.27,176993.0
2023-07-31,65.17,66.55,67.67,65.17,266563.0
2023-08-01,66.17,66.28,66.66,65.81,135080.0
2023-08-02,66.1,65.41,66.26,65.33,126467.0
2023-08-03,65.2,65.77,65.95,65.11,112014.0
2023-08-04,66.07,66.34,67.25,65.85,204275.0
2023-08-07,66.08,65.65,66.37,65.51,116872.0
2023-08-08,65.54,65.73,66.07,64.88,111802.0
2023-08-09,65.53,64.91,65.53,64.88,95836.0
2023-08-10,65.28,65.28,66.15,65.04,118752.0
2023-08-11,65.28,63.77,65.28,63.73,145696.0
2023-08-14,63.09,62.17,63.25,61.9,202053.0
2023-08-15,62.17,61.66,62.5,61.29,131346.0
2023-08-16,61.66,60.81,62.6,60.79,170341.0
2023-08-17,60.54,60.86,61.0,59.87,137317.0
2023-08-18,60.89,59.12,61.09,59.11,165844.0
2023-08-21,59.19,58.68,60.12,58.6,136635.0
2023-08-22,59.0,59.16,59.8,57.58,169426.0
2023-08-23,58.66,57.4,58.8,57.38,130172.0
2023-08-24,57.8,58.2,58.77,57.53,157790.0
2023-08-25,57.6,57.0,57.99,56.82,141373.0
2023-08-28,61.0,57.38,61.0,57.19,248759.0
2023-08-29,56.97,58.69,59.08,56.58,217628.0
2023-08-30,58.99,59.39,59.94,58.57,194747.0
2023-08-31,57.77,57.57,57.95,56.9,266523.0
2023-09-01,57.29,57.47,57.72,57.03,113996.0
2023-09-04,57.63,59.4,60.33,57.18,340375.0
2023-09-05,58.97,59.66,60.0,58.7,206595.0
2023-09-06,59.25,59.0,59.33,58.51,147734.0
2023-09-07,58.63,57.3,58.75,57.26,182511.0
2023-09-08,57.0,56.03,57.19,55.89,168431.0
2023-09-11,55.83,57.28,58.31,55.23,222784.0
2023-09-12,57.58,58.63,60.5,57.38,395755.0
2023-09-13,58.3,57.75,59.01,57.45,169303.0
2023-09-14,57.8,56.85,58.03,56.7,149015.0
2023-09-15,57.09,56.1,57.25,55.82,179492.0
2023-09-18,55.92,57.66,58.58,55.56,267246.0
2023-09-19,57.1,56.33,57.35,56.12,155600.0
2023-09-20,56.0,55.31,56.26,54.78,160833.0
2023-09-21,55.01,54.5,55.58,54.2,172527.0
2023-09-22,54.75,55.85,56.14,54.5,232334.0
2023-09-25,55.47,55.15,55.65,54.73,142519.0
2023-09-26,55.07,54.01,55.28,54.0,170246.0
2023-09-27,53.66,54.61,55.66,53.38,234347.0
2023-09-28,54.62,54.93,56.23,54.62,223654.0
2023-10-09,54.3,54.16,54.48,53.31,225834.0
2023-10-10,54.25,55.88,56.76,54.24,390620.0
2023-10-11,55.91,55.41,56.28,55.25,210224.0
2023-10-12,56.4,59.28,59.63,56.07,703401.0
2023-10-13,58.85,58.05,59.02,57.56,358797.0
2023-10-16,58.29,55.82,58.29,55.6,269762.0
2023-10-17,55.82,55.9,56.44,55.38,226765.0
2023-10-18,55.55,54.26,55.55,54.11,205272.0
2023-10-19,53.5,52.7,54.52,52.69,259934.0
2023-10-20,52.16,54.73,56.0,52.0,437569.0
2023-10-23,54.21,52.58,54.4,52.2,243326.0
2023-10-24,52.7,53.39,54.6,52.58,267121.0
2023-10-25,53.91,52.9,54.33,52.82,211829.0
2023-10-26,52.25,52.4,52.45,51.31,258370.0
2023-10-27,51.99,55.6,56.09,51.34,595647.0
2023-10-30,54.8,55.9,56.27,54.68,288621.0
2023-10-31,55.2,55.0,55.53,54.44,281586.0
2023-11-01,54.89,53.61,54.89,53.21,228442.0
2023-11-02,53.61,52.45,53.88,52.41,206944.0
2023-11-03,52.81,53.04,53.33,52.41,190072.0
2023-11-06,53.3,54.96,55.5,53.21,378671.0
2023-11-07,54.42,54.7,54.84,53.84,217633.0
2023-11-08,54.5,54.8,55.32,54.24,237356.0
2023-11-09,54.6,55.09,55.88,54.5,263407.0
2023-11-10,54.6,54.66,55.5,54.21,220815.0
2023-11-13,54.6,54.16,55.07,54.0,168451.0
2023-11-14,54.1,53.62,54.38,53.36,184766.0
2023-11-15,54.71,55.54,56.36,54.5,547707.0
2023-11-16,55.03,54.15,55.43,54.15,277721.0
2023-11-17,53.63,54.11,54.12,53.51,151946.0
2023-11-20,54.5,54.06,54.66,53.6,152283.0
2023-11-21,54.3,53.61,54.85,53.54,217174.0
2023-11-22,53.21,52.09,53.45,52.02,291824.0
2023-11-23,52.18,52.37,52.37,51.53,171473.0
2023-11-24,52.33,51.88,52.48,51.7,155772.0
2023-11-27,51.54,50.39,51.56,50.0,265570.0
2023-11-28,50.2,50.42,50.5,49.68,198163.0
2023-11-29,50.41,50.32,50.69,49.78,161427.0
2023-11-30,50.0,50.08,50.25,49.34,154332.0
2023-12-01,49.7,50.12,50.89,49.01,241669.0
2023-12-04,49.88,50.64,51.13,49.53,230201.0
2023-12-05,49.9,51.13,52.48,49.81,461841.0
2023-12-06,50.81,55.98,56.24,50.62,1196390.0
2023-12-07,54.7,56.23,57.1,54.43,770172.0
2023-12-08,57.02,55.6,57.35,55.19,460704.0
2023-12-11,55.01,53.44,55.01,52.03,557239.0
2023-12-12,53.02,52.72,53.92,52.55,260666.0
2023-12-13,52.74,51.94,52.74,51.48,246006.0
2023-12-14,53.1,51.98,53.44,51.92,301665.0
2023-12-15,52.94,53.55,54.96,52.8,521315.0
2023-12-18,53.0,52.8,54.8,52.64,296970.0
2023-12-19,52.48,52.49,53.29,51.95,207592.0
2023-12-20,52.68,51.5,52.85,51.5,177859.0
2023-12-21,51.04,52.12,52.75,51.0,241253.0
2023-12-22,52.0,54.09,55.7,51.11,540267.0
2023-12-25,53.88,54.34,55.0,53.65,253231.0
2023-12-26,54.62,54.48,54.89,53.82,228565.0
2023-12-27,54.2,53.5,54.36,52.8,219146.0
2023-12-28,53.42,56.67,57.54,53.32,688960.0
2023-12-29,56.3,55.79,56.95,55.77,369557.0
2024-01-02,55.77,55.42,56.25,55.18,232892.0
2024-01-03,55.03,55.32,55.87,54.85,179008.0
2024-01-04,55.12,53.66,55.12,53.35,236066.0
2024-01-05,53.25,54.0,55.85,53.25,352908.0
2024-01-08,53.65,53.65,55.3,53.33,259698.0
2024-01-09,53.83,55.21,55.81,52.16,357163.0
2024-01-10,54.99,55.44,56.5,54.32,373065.0
2024-01-11,54.99,59.82,60.98,54.76,779974.0
2024-01-12,58.99,58.15,59.65,58.14,430038.0
2024-01-15,57.88,57.58,58.79,57.31,235591.0
2024-01-16,57.61,58.07,58.64,57.38,291728.0
2024-01-17,58.08,56.5,58.15,56.5,222122.0
2024-01-18,55.99,58.38,58.62,55.97,388627.0
2024-01-19,58.0,57.45,59.68,57.08,324113.0
2024-01-22,56.62,55.0,57.1,54.32,387179.0
2024-01-23,54.7,55.58,56.49,54.09,240861.0
2024-01-24,55.92,55.3,56.2,53.61,272455.0
2024-01-25,54.97,56.01,56.35,54.23,265456.0
2024-01-26,55.56,54.8,56.78,54.78,243731.0
2024-01-29,54.78,51.01,54.78,51.0,404104.0
2024-01-30,50.53,50.39,51.86,50.12,203775.0
2024-01-31,49.05,46.5,49.63,46.2,444960.0
2024-02-01,46.25,46.53,47.65,45.56,232921.0
2024-02-02,46.53,44.18,47.08,42.94,360926.0
2024-02-05,43.72,41.89,44.3,41.06,354924.0
2024-02-06,41.81,44.83,45.15,41.8,327523.0
2024-02-07,44.95,44.7,46.02,44.18,342986.0
2024-02-08,45.16,45.86,46.57,44.84,310024.0
2024-02-19,45.86,45.78,46.36,45.26,261019.0
2024-02-20,45.3,45.59,45.65,44.17,288052.0
2024-02-21,44.95,47.16,48.58,44.76,472232.0
2024-02-22,46.25,47.2,47.22,46.11,263854.0
2024-02-23,47.2,47.96,48.2,46.59,340138.0
2024-02-26,48.27,48.21,49.0,47.78,340881.0
2024-02-27,47.8,49.39,49.42,47.65,292821.0
2024-02-28,50.0,50.16,52.93,50.0,633910.0
2024-02-29,50.3,53.63,54.29,50.28,664209.0
2024-03-01,54.0,53.8,54.46,52.82,401905.0
2024-03-04,54.87,52.96,55.15,52.53,394024.0
2024-03-05,51.96,51.21,51.98,50.85,365044.0
2024-03-06,50.45,50.82,51.63,49.86,301505.0
2024-03-07,51.28,50.08,51.8,50.08,241548.0
2024-03-08,49.99,50.1,50.83,49.68,179671.0
2024-03-11,51.0,53.75,54.28,51.0,568765.0
2024-03-12,54.25,53.6,54.48,52.9,327719.0
2024-03-13,53.59,53.24,54.49,52.91,218514.0
2024-03-14,52.9,52.43,53.73,52.0,246249.0
2024-03-15,52.2,52.5,52.81,51.0,281171.0
2024-03-18,52.9,52.83,53.15,52.2,249510.0
2024-03-19,52.5,52.19,53.16,52.14,213084.0
2024-03-20,52.01,52.24,52.8,51.79,159851.0
2024-03-21,52.46,51.76,52.68,51.62,154798.0
2024-03-22,51.5,49.8,51.76,49.7,284011.0
2024-03-25,49.67,48.5,49.77,48.5,200049.0
2024-03-26,48.51,49.42,49.76,48.08,216910.0
2024-03-27,49.0,47.5,49.08,47.5,165022.0
2024-03-28,47.5,47.66,48.4,47.39,183663.0
2024-03-29,47.66,47.97,48.66,47.59,168485.0
2024-04-01,47.97,50.31,51.2,47.97,384586.0
2024-04-02,50.29,50.62,50.93,49.7,287818.0
2024-04-03,50.52,51.01,51.95,50.0,325858.0
2024-04-08,49.6,50.22,51.94,49.43,301800.0
2024-04-09,50.5,52.2,52.5,50.27,432733.0
2024-04-10,52.19,50.85,52.19,50.67,243049.0
2024-04-11,50.05,50.06,50.75,49.62,184170.0
2024-04-12,49.96,48.92,50.56,48.92,177116.0
2024-04-15,48.92,49.21,50.33,48.53,169181.0
2024-04-16,48.69,46.83,48.93,46.8,227538.0
2024-04-17,46.98,47.88,48.2,46.98,159172.0
2024-04-18,47.78,48.28,48.9,47.11,202540.0
2024-04-19,47.78,47.04,48.08,46.81,179508.0
2024-04-22,46.67,45.99,47.6,45.8,183522.0
2024-04-23,46.02,45.14,46.18,45.0,171808.0
2024-04-24,40.63,40.63,40.63,40.63,104532.0
2024-04-25,37.79,39.19,40.57,37.45,813046.0
2024-04-26,38.29,38.87,39.32,38.25,457205.0
2024-04-29,38.83,40.79,41.25,38.71,529426.0
2024-04-30,40.8,39.51,41.6,39.46,335066.0
2024-05-06,40.7,40.28,41.46,40.2,422921.0
2024-05-07,40.39,40.46,40.85,40.1,229507.0
2024-05-08,40.36,39.7,40.36,39.69,166582.0
2024-05-09,39.99,40.71,41.12,39.96,359511.0
2024-05-10,40.71,39.94,40.88,39.7,226014.0
2024-05-13,39.4,38.69,39.4,38.26,232704.0
2024-05-14,39.0,38.63,39.16,38.47,168349.0
2024-05-15,38.64,38.23,38.89,38.2,152171.0
2024-05-16,38.3,37.87,38.46,37.82,186436.0
2024-05-17,38.0,38.25,38.25,37.3,238623.0
2024-05-20,37.75,38.29,38.48,37.75,225014.0
2024-05-21,38.35,37.72,38.36,37.51,192080.0
2024-05-22,37.72,38.57,38.67,37.6,262430.0
2024-05-23,38.2,37.43,38.3,37.33,231342.0
2024-05-24,37.33,36.59,37.57,36.55,202836.0
2024-05-27,36.5,36.39,36.73,35.72,198209.0
2024-05-28,36.35,36.0,36.88,35.87,158777.0
2024-05-29,36.0,36.88,37.36,36.0,256564.0
2024-05-30,36.97,36.69,37.27,36.54,141433.0
2024-05-31,36.71,36.08,36.79,36.08,174370.0
2024-06-03,35.88,36.23,36.3,35.48,166656.0
2024-06-04,35.96,36.3,36.54,35.8,156094.0
2024-06-05,36.01,35.77,36.47,35.75,139371.0
2024-06-06,36.07,35.8,37.17,35.74,291267.0
2024-06-07,34.51,34.0,35.07,33.81,248862.0
2024-06-11,33.6,33.54,34.05,33.36,160619.0
2024-06-12,33.4,33.41,33.65,32.83,218700.0
2024-06-13,33.43,32.72,33.95,32.71,243136.0
2024-06-14,32.7,32.56,32.72,31.91,303641.0
2024-06-17,32.3,32.6,32.95,32.03,204437.0
2024-06-18,32.6,33.0,33.21,32.41,198543.0
2024-06-19,33.0,32.32,33.1,32.31,140310.0
2024-06-20,32.33,31.25,32.4,31.25,182659.0
2024-06-21,31.0,30.49,31.4,30.44,221610.0
2024-06-24,30.0,30.1,30.6,29.73,200836.0
2024-06-25,30.0,29.53,30.25,29.34,171292.0
2024-06-26,29.5,31.55,31.7,29.15,380735.0
2024-06-27,31.3,30.57,31.65,30.56,218553.0
2024-06-28,30.49,29.91,30.81,29.85,202907.0
2024-07-01,29.4,29.99,30.12,29.27,172979.0
2024-07-02,30.11,29.45,30.33,29.4,155679.0
2024-07-03,29.5,29.82,30.19,29.2,192094.0
2024-07-04,29.81,28.88,30.01,28.88,174656.0
2024-07-05,28.68,28.73,29.05,28.38,131282.0
2024-07-08,28.59,27.75,28.65,27.6,172493.0
2024-07-09,27.63,27.59,27.87,27.22,166114.0
2024-07-10,27.0,27.92,29.16,26.9,338180.0
2024-07-11,28.28,29.6,30.3,28.28,504302.0
2024-07-12,29.47,29.28,29.85,29.14,237170.0
2024-07-15,29.09,28.74,29.35,28.72,159831.0
2024-07-16,28.64,29.06,29.35,28.64,160001.0
2024-07-17,29.05,28.96,29.45,28.83,183772.0
2024-07-18,28.75,29.01,29.15,28.48,141437.0
2024-07-19,29.01,29.23,29.6,28.44,215419.0
2024-07-22,29.04,28.99,29.46,28.73,177725.0
2024-07-23,29.0,27.8,29.06,27.79,175209.0
2024-07-24,27.74,27.22,27.98,27.15,140171.0
2024-07-25,27.01,28.18,28.85,26.96,296987.0
2024-07-26,28.18,29.12,29.55,28.15,236747.0
2024-07-29,29.2,28.17,29.4,28.1,197839.0
2024-07-30,28.06,28.09,28.13,27.67,131916.0
2024-07-31,28.21,29.26,29.3,28.03,253356.0
2024-08-01,29.25,28.65,29.37,28.56,199785.0
2024-08-02,28.61,28.53,29.05,28.36,154172.0
2024-08-05,28.4,28.06,29.66,28.05,261858.0
2024-08-06,28.42,28.76,29.2,28.35,214862.0
2024-08-07,28.65,28.26,28.66,28.21,134957.0
2024-08-08,28.15,27.9,28.35,27.81,133854.0
2024-08-09,28.04,27.39,28.38,27.38,141794.0
2024-08-12,27.62,27.1,27.65,27.03,124140.0
2024-08-13,27.12,27.67,28.07,26.7,215554.0
2024-08-14,27.57,26.97,28.13,26.96,184607.0
2024-08-15,26.78,27.0,27.31,26.48,166714.0
2024-08-16,27.09,26.7,27.29,26.62,154963.0
2024-08-19,26.54,26.32,26.89,26.31,152322.0
2024-08-20,26.36,26.14,27.2,26.05,332487.0
2024-08-21,26.16,26.81,27.06,25.73,331479.0
2024-08-22,26.93,25.8,26.98,25.8,217611.0
2024-08-23,25.6,25.11,25.79,25.05,181677.0
2024-08-26,25.13,25.68,26.19,25.13,275336.0
2024-08-27,25.66,25.54,25.96,24.97,205107.0
2024-08-28,25.37,25.32,25.54,24.94,164475.0
2024-08-29,25.15,25.57,25.88,24.89,237997.0
2024-08-30,25.47,26.28,26.77,25.42,349709.0
2024-09-02,26.1,24.95,26.46,24.95,302948.0
2024-09-03,24.95,26.15,26.9,24.63,447285.0
2024-09-04,25.88,26.16,26.7,25.88,260302.0
2024-09-05,26.1,26.7,27.54,26.1,362276.0
2024-09-06,26.6,26.05,26.9,26.03,179290.0
2024-09-09,25.72,25.61,26.17,25.37,198841.0
2024-09-10,25.79,24.93,25.85,24.44,283725.0
2024-09-11,25.55,27.42,27.42,25.45,626486.0
2024-09-12,28.0,27.7,28.63,27.58,912803.0
2024-09-13,27.43,25.82,28.0,25.82,658605.0
2024-09-18,25.7,25.32,25.89,24.85,390050.0
2024-09-19,25.36,25.43,25.88,24.75,492705.0
2024-09-20,25.43,24.94,25.43,24.7,376711.0
2024-09-23,24.77,24.93,25.2,24.6,258648.0
2024-09-24,25.22,27.42,27.42,25.18,953140.0
2024-09-25,27.9,28.09,29.04,27.9,1012138.0
2024-09-26,28.21,29.09,29.11,27.66,596081.0
2024-09-27,29.99,32.0,32.0,29.93,681215.0
2024-09-30,34.8,35.2,35.2,33.5,1139401.0
2024-10-08,38.72,38.72,38.72,36.25,1277276.0
2024-10-09,38.0,35.4,39.95,35.22,1169500.0
2024-10-10,35.42,36.28,37.47,34.73,789051.0
2024-10-11,35.25,33.41,35.25,33.03,615972.0
2024-10-14,33.33,33.87,33.94,32.58,480064.0
2024-10-15,33.76,32.85,34.19,32.82,403567.0
2024-10-16,32.09,32.2,32.9,32.0,338418.0
2024-10-17,32.65,31.78,32.84,31.73,335999.0
2024-10-18,31.42,33.35,34.3,31.28,610545.0
2024-10-21,33.4,33.92,34.6,33.06,579932.0
2024-10-22,33.75,35.24,35.44,33.33,518898.0
2024-10-23,35.6,36.09,37.05,34.46,823008.0
2024-10-24,35.5,34.72,35.6,34.31,450214.0
2024-10-25,35.47,36.89,37.7,35.41,952539.0
2024-10-28,36.67,37.05,37.21,35.85,592004.0
2024-10-29,37.35,35.91,37.92,35.86,497520.0
2024-10-30,35.5,34.87,35.86,34.48,436863.0
2024-10-31,34.92,35.95,36.25,34.6,499689.0
2024-11-01,35.63,36.09,37.74,35.11,760998.0
2024-11-04,36.18,36.17,36.58,35.38,402190.0
2024-11-05,36.0,37.15,37.48,35.8,589635.0
2024-11-06,36.89,37.4,39.6,36.8,741536.0
2024-11-07,36.8,37.69,37.78,36.3,497826.0
2024-11-08,38.71,37.98,40.3,37.71,734496.0
2024-11-11,37.64,40.83,41.44,37.59,963265.0
2024-11-12,41.99,41.8,43.87,41.36,1156047.0
2024-11-13,42.53,42.83,44.58,40.44,963316.0
2024-11-14,42.23,39.96,42.42,39.7,736967.0
2024-11-15,39.19,37.81,39.9,37.78,504573.0
2024-11-18,37.81,37.45,38.59,37.1,361349.0
2024-11-19,37.8,41.2,41.2,37.57,552593.0
2024-11-20,41.0,41.4,43.07,40.6,993346.0
2024-11-21,40.8,41.5,42.38,40.42,571710.0
2024-11-22,40.9,39.81,42.39,39.61,604659.0
2024-11-25,39.8,40.35,41.5,39.8,472450.0
2024-11-26,40.15,38.17,40.17,38.15,421563.0
2024-11-27,37.89,38.68,38.78,36.86,404584.0
2024-11-28,38.65,37.84,38.67,37.8,279290.0
2024-11-29,37.85,38.18,38.83,37.39,362411.0
2024-12-02,37.8,38.19,38.31,37.4,321175.0
2024-12-03,38.36,37.67,38.5,37.36,250128.0
2024-12-04,37.67,37.0,37.87,36.87,240085.0
2024-12-05,36.88,37.12,37.13,36.62,182071.0
2024-12-06,36.97,37.94,38.62,36.5,356985.0
2024-12-09,37.51,37.3,37.88,37.06,204085.0
2024-12-10,38.51,37.19,38.68,37.05,291481.0
2024-12-11,37.0,37.16,37.34,36.88,151845.0
2024-12-12,36.96,37.6,37.75,36.81,228800.0
2024-12-13,37.25,36.4,37.26,36.37,277726.0
2024-12-16,36.3,35.21,36.48,35.0,266878.0
2024-12-17,35.25,34.71,35.4,34.63,194888.0
2024-12-18,34.77,34.66,35.03,34.61,130530.0
2024-12-19,34.3,34.48,34.66,34.0,181274.0
2024-12-20,34.7,34.84,35.15,34.48,168837.0
2024-12-23,34.74,34.28,35.13,34.2,150268.0
2024-12-24,34.35,34.7,35.14,34.35,181841.0
2024-12-25,34.7,33.92,34.7,33.77,150547.0
2024-12-26,33.88,34.0,34.36,33.8,120637.0
2024-12-27,34.11,34.13,34.52,33.86,159815.0
2024-12-30,34.0,34.38,34.45,33.73,168864.0
2024-12-31,34.2,33.0,34.36,33.0,196127.0
2025-01-02,33.01,32.39,33.33,32.19,195961.0
2025-01-03,32.41,31.63,32.8,31.5,179587.0
2025-01-06,32.42,32.33,33.2,31.93,256407.0
2025-01-07,32.1,33.04,33.11,31.89,187292.0
2025-01-08,32.71,32.13,32.98,31.7,188706.0
2025-01-09,31.91,32.07,32.3,31.85,105600.0
2025-01-10,32.07,31.0,32.24,31.0,155194.0
2025-01-13,30.96,32.29,33.0,30.73,328918.0
2025-01-14,32.3,32.99,33.11,31.93,254330.0
2025-01-15,32.69,33.03,33.56,32.32,249515.0
2025-01-16,33.01,33.05,33.58,32.69,178385.0
2025-01-17,33.47,33.39,34.36,33.04,237196.0
2025-01-20,33.27,33.06,33.56,33.0,172962.0
2025-01-21,33.23,32.15,33.25,32.01,194567.0
2025-01-22,32.0,31.55,32.01,31.37,145239.0
2025-01-23,31.89,31.18,32.38,31.18,166018.0
2025-01-24,30.59,30.99,30.99,29.85,298490.0
2025-01-27,30.85,30.58,31.47,30.57,167561.0
2025-02-05,30.91,30.69,30.95,30.35,130379.0
2025-02-06,30.5,31.53,31.69,30.01,253723.0
2025-02-07,31.4,32.1,32.53,31.38,290944.0
2025-02-10,32.01,32.58,32.58,31.8,213528.0
2025-02-11,32.58,31.44,32.58,31.39,236185.0
2025-02-12,31.44,33.86,34.58,31.29,565854.0
2025-02-13,33.41,33.09,34.17,33.0,404162.0
2025-02-14,33.52,33.29,34.2,33.18,277140.0
