日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-08-05,1427.74,1410.5197444999358,700,1000828.5197444999,0.006150533123517654,1406.5050999999999,14864.430000000106
2025-08-04,1419.0,1410.5197444999358,700,994710.5197444999,0.0014094283430725607,1406.5050999999999,8746.4300000001
2025-08-01,1417.0,1410.5197444999358,700,993310.5197444999,-0.00328021992749572,1406.5050999999999,7346.4300000001
2025-07-31,1421.67,1410.5197444999358,700,996579.5197444999,-0.019132525266260303,1406.5050999999999,10615.430000000151
2025-07-30,1449.44,1410.5197444999358,700,1016018.5197444999,0.007244893214607417,1406.5050999999999,30054.43000000014
2025-07-29,1439.0,1410.5197444999358,700,1008710.5197444999,0.00023600048126271034,1406.5050999999999,22746.430000000102
2025-07-28,1438.66,1410.5197444999358,700,1008472.5197444999,-0.011214709308876802,1406.5050999999999,22508.430000000157
2025-07-25,1455.0,1410.5197444999358,700,1019910.5197444999,-0.02443899077723577,1406.5050999999999,33946.4300000001
2025-07-24,1491.5,1410.5197444999358,700,1045460.5197444999,0.010828993069141646,1406.5050999999999,59496.4300000001
2025-07-23,1475.5,1410.5197444999358,700,1034260.5197444999,0.007171121781415879,1406.5050999999999,48296.4300000001
2025-07-22,1464.98,1410.5197444999358,700,1026896.5197444999,0.015210914468676506,1406.5050999999999,40932.43000000011
2025-07-21,1443.0,1410.5197444999358,700,1011510.5197444999,0.004169518651572668,1406.5050999999999,25546.430000000102
2025-07-18,1437.0,1410.5197444999358,700,1007310.5197444999,0.014559016606686015,1406.5050999999999,21346.430000000102
2025-07-17,1416.35,1410.5197444999358,700,992855.5197444998,0.0037649189472415134,1406.5050999999999,6891.430000000037
2025-07-16,1411.03,1410.5197444999358,700,989131.5197444999,2.1231196697168997e-05,1406.5050999999999,3167.4300000000812
2025-07-15,1411.0,1410.5197444999358,700,989110.5197444999,-0.008838290668029769,1406.5050999999999,3146.4300000001003
2025-07-14,1423.6,1410.5197444999358,700,997930.5197444998,-0.0023792611924225993,1406.5050999999999,11966.430000000037
2025-07-11,1427.0,1410.5197444999358,700,1000310.5197444999,0.0003500138186349755,1406.5050999999999,14346.4300000001
