日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,59.94,1406.4600275103003,40900,2452952.4600275103,-0.03631432847293492,29.419389999999996,1248292.949
2025-11-17,62.2,1406.4600275103003,40900,2545386.4600275103,0.09868585784935857,29.419389999999996,1340726.9490000005
2025-11-14,56.61,1406.4600275103003,40900,2316755.4600275103,-0.048543373132291845,29.419389999999996,1112095.949
2025-11-13,59.5,1406.4600275103003,40900,2434956.4600275103,0.09975175155523974,29.419389999999996,1230296.9490000003
2025-11-12,54.1,1406.4600275103003,40900,2214096.4600275103,-0.02203980658123772,29.419389999999996,1009436.9490000003
2025-11-11,55.32,1406.4600275103003,40900,2263994.4600275103,-0.03805757754405226,29.419389999999996,1059334.9490000003
2025-11-10,57.51,1406.4600275103003,40900,2353565.4600275103,0.009118905441739544,29.419389999999996,1148905.949
2025-11-07,56.99,1406.4600275103003,40900,2332297.4600275103,0.033530050347267304,29.419389999999996,1127637.9490000003
2025-11-06,55.14,1406.4600275103003,40900,2256632.4600275103,0.016020804867424854,29.419389999999996,1051972.9490000003
2025-11-05,54.27,1406.4600275103003,40900,2221049.4600275103,0.03863485996363769,29.419389999999996,1016389.9490000003
2025-11-04,52.25,1406.4600275103003,40900,2138431.4600275103,-0.02933292413121602,29.419389999999996,933771.9490000001
2025-11-03,53.83,1406.4600275103003,40900,2203053.4600275103,0.008047252301359276,29.419389999999996,998393.949
2025-10-31,53.4,1406.4600275103003,40900,2185466.4600275103,-0.04092300195736953,29.419389999999996,980806.9490000001
2025-10-30,55.68,1406.4600275103003,40900,2278718.4600275103,0.09664519571959507,29.419389999999996,1074058.949
2025-10-29,50.77,1406.4600275103003,40900,2077899.4600275105,0.04655533015352464,29.419389999999996,873239.9490000003
2025-10-28,48.51,1406.4600275103003,40900,1985465.4600275103,-0.01421481780193723,29.419389999999996,780805.949
2025-10-27,49.21,1406.4600275103003,40900,2014095.4600275103,0.012334413638140473,29.419389999999996,809435.9490000001
2025-10-24,48.61,1406.4600275103003,40900,1989555.4600275103,0.012488451362950848,29.419389999999996,784895.9490000001
2025-10-23,48.01,1406.4600275103003,40900,1965015.4600275103,0.044343596309655675,29.419389999999996,760355.949
2025-10-22,45.97,1406.4600275103003,40900,1881579.4600275103,0.007887059451181733,29.419389999999996,676919.9490000001
2025-10-21,45.61,1406.4600275103003,40900,1866855.4600275103,0.00263594978127224,29.419389999999996,662195.9490000001
2025-10-20,45.49,1406.4600275103003,40900,1861947.4600275103,-0.02275440443916632,29.419389999999996,657287.9490000003
2025-10-17,46.55,1406.4600275103003,40900,1905301.4600275103,-0.019985531411114033,29.419389999999996,700641.949
2025-10-16,47.5,1406.4600275103003,40900,1944156.4600275103,0.004225257986806286,29.419389999999996,739496.9490000001
2025-10-15,47.3,1406.4600275103003,40900,1935976.4600275103,0.006806427035197293,29.419389999999996,731316.949
2025-10-14,46.98,1406.4600275103003,40900,1922888.46002751,-0.05601916065233481,29.419389999999996,718228.949
2025-10-13,49.77,1406.4600275103003,40900,2036999.4600275105,0.04445899588709534,29.419389999999996,832339.9490000003
2025-10-10,47.65,1406.4600275103003,40900,1950291.4600275103,-0.0716449695860788,29.419389999999996,745631.9490000001
2025-10-09,51.33,1406.4600275103003,40900,2100803.4600275103,0.0789843158515875,29.419389999999996,896143.949
2025-09-30,47.57,1406.4600275103003,40900,1947019.4600275103,0.02431446769030976,29.419389999999996,742359.9490000001
2025-09-29,46.44,1406.4600275103003,40900,1900802.4600275103,0.0372731351304052,29.419389999999996,696142.949
2025-09-26,44.77,1406.4600275103003,40900,1832499.4600275105,0.0017887332611719042,29.419389999999996,627839.9490000003
2025-09-25,44.69,1406.4600275103003,40900,1829227.4600275103,0.031124358618734638,29.419389999999996,624567.949
2025-09-24,43.34,1406.4600275103003,40900,1774012.4600275105,0.012134113377637812,29.419389999999996,569352.9490000003
2025-09-23,42.82,1406.4600275103003,40900,1752744.4600275103,-0.02391560509540558,29.419389999999996,548084.9490000001
2025-09-22,43.87,1406.4600275103003,40900,1795689.4600275103,-0.02530836928400082,29.419389999999996,591029.949
2025-09-19,45.01,1406.4600275103003,40900,1842315.4600275103,0.043071121203787754,29.419389999999996,637655.949
2025-09-18,43.15,1406.4600275103003,40900,1766241.4600275103,-0.036587225869213924,29.419389999999996,561581.9490000001
2025-09-17,44.79,1406.4600275103003,40900,1833317.4600275103,0.006737880406376018,29.419389999999996,628657.9490000001
2025-09-16,44.49,1406.4600275103003,40900,1821047.4600275103,-0.018083825589521485,29.419389999999996,616387.9490000003
2025-09-15,45.31,1406.4600275103003,40900,1854585.4600275103,0.029048400865446578,29.419389999999996,649925.9490000003
2025-09-12,44.03,1406.4600275103003,40900,1802233.4600275103,0.0022745682371401177,29.419389999999996,597573.9490000001
2025-09-11,43.93,1406.4600275103003,40900,1798143.4600275103,0.0,29.419389999999996,593483.9490000001
2025-09-10,43.93,1406.4600275103003,40900,1798143.4600275103,-0.049919623165957105,29.419389999999996,593483.9490000001
2025-09-09,46.24,1406.4600275103003,40900,1892622.4600275103,-0.023219297423057172,29.419389999999996,687962.9490000003
2025-09-08,47.34,1406.4600275103003,40900,1937612.4600275105,0.021343388313900036,29.419389999999996,732952.9490000003
2025-09-05,46.35,1406.4600275103003,40900,1897121.4600275103,0.08642822141830298,29.419389999999996,692461.9490000003
2025-09-04,42.66,1406.4600275103003,40900,1746200.46002751,0.012810054385627767,29.419389999999996,541540.949
2025-09-03,42.12,1406.4600275103003,40900,1724114.4600275103,-0.010794476326184355,29.419389999999996,519454.949
